fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
James,Neill,m ,James.J.Neill@dodgit.com,100 PIRLTA LN,ROSEBURG,OR  ,97470,http://info.com,TRUE
Bobby,Bolden,m ,Bobby.R.Bolden@pookmail.com,100 PINRAB DR,OAKLAND,OR  ,97462,http://888.com,FALSE
Antoinette,Flowers,f ,Antoinette.M.Flowers@mailinator.com,100 PICUBY ST,ELKTON,OR  ,97436,http://incredibar.com,FALSE
Robert,Johnson,m ,Robert.L.Johnson@trashymail.com,100 PICAUS ST,DAYS CREEK,OR  ,97429,http://usda.gov,TRUE
Dorothy,Estrella,f ,Dorothy.L.Estrella@dodgit.com,1014 AUGUSTINE AVE,COOS BAY,OR  ,97420,http://techrepublic.com,FALSE
Rita,Denis,f ,Rita.V.Denis@dodgit.com,1067 NOBLE AVE,COOS BAY,OR  ,97420,http://sbnation.com,FALSE
Myra,Perales,f ,Myra.J.Perales@spambob.com,1098 RIVER LOOP 1,EUGENE,OR  ,97404,http://2shared.com,FALSE
Harriet,Reece,f ,Harriet.T.Reece@dodgit.com,1 RIVER LOOP 1,EUGENE,OR  ,97404,http://kijiji.ca,FALSE
Steven,Jones,m ,Steven.T.Jones@dodgit.com,1 N PIOROT ST,OTIS,OR  ,97368,http://marriott.com,TRUE
Glenda,Keith,f ,Glenda.A.Keith@dodgit.com,100 PIEGAO ST,FALLS CITY,OR  ,97344,http://yandex.ru,TRUE
Joshua,Carlton,m ,Joshua.N.Carlton@spambob.com,10503 PORTER RD SE,AUMSVILLE,OR  ,97325,http://ebayclassifieds.com,TRUE
Jean,Salyers,f ,Jean.P.Salyers@dodgit.com,10825 BROWNELL DR SE,AUMSVILLE,OR  ,97325,http://freeze.com,TRUE
Jeanne,Chapin,f ,Jeanne.D.Chapin@trashymail.com,10220AS SW GREENBURG RD STE 415,PORTLAND,OR  ,97223,http://bizrate.com,TRUE
Kathie,Johnson,f ,Kathie.D.Johnson@spambob.com,10461 SE COOK CT APT 157W,PORTLAND,OR  ,97222,http://victoriassecret.com,FALSE
Solomon,Sparkman,m ,Solomon.P.Sparkman@mailinator.com,1 PITRID ST,TILLAMOOK,OR  ,97141,http://biblegateway.com,FALSE
Jayne,Taylor,f ,Jayne.G.Taylor@spambob.com,10199 NW CHAMBERLAINS FLDS PL,NORTH PLAINS,OR  ,97133,http://iminent.com,TRUE
Ronald,Ricks,m ,Ronald.A.Ricks@mailinator.com,10673 NW 318TH AVE,NORTH PLAINS,OR  ,97133,http://travelzoo.com,TRUE
Julia,Gebhardt,f ,Julia.D.Gebhardt@pookmail.com,10674 NW JACKSON SCHOOL RD,NORTH PLAINS,OR  ,97133,http://lg.com,FALSE
Christina,Prichard,f ,Christina.A.Prichard@pookmail.com,10466 NW 313TH AVE,NORTH PLAINS,OR  ,97133,http://zulily.com,TRUE
Florence,Eastman,f ,Florence.J.Eastman@dodgit.com,1040 SE 58TH AVE,HILLSBORO,OR  ,97123,http://xhamsterhq.com,TRUE
James,Barnes,m ,James.L.Barnes@dodgit.com,100 COMMERCE ST,BANKS,OR  ,97106,http://lonelyplanet.com,FALSE
Sarah,Lloyd,f ,Sarah.J.Lloyd@spambob.com,10216 SW JURGENS LN,TUALATIN,OR  ,97062,http://ea.com,FALSE
Jerri,Mcknight,f ,Jerri.C.Mcknight@spambob.com,10407 SE CINDY LN,DAMASCUS,OR  ,97009,http://smh.com.au,TRUE
Kevin,Morgan,m ,Kevin.L.Morgan@trashymail.com,10185 SW MURRAY BLVD APT 130,BEAVERTON,OR  ,97008,http://lenovo.com,FALSE
Dale,Keeler,m ,Dale.A.Keeler@dodgit.com,10950 SW 11TH ST STE 560,BEAVERTON,OR  ,97005,http://aolsearch.com,FALSE
Norman,Leone,m ,Norman.N.Leone@mailinator.com,100 W AGAG CT,DEDEDO,GU  ,96929,http://indiatimes.com,FALSE
James,Prentice,m ,James.M.Prentice@pookmail.com,100 MANGA ST,PITI,GU  ,96915,http://hsn.com,FALSE
Frank,Keeton,m ,Frank.E.Keeton@dodgit.com,100 FELIS ST,TAMUNING,GU  ,96913,http://kijiji.ca,FALSE
Brian,Ramsey,m ,Brian.Z.Ramsey@dodgit.com,101 MANGA CT,AGANA HEIGHTS,GU  ,96910,http://ea.com,FALSE
Stanley,Chaney,m ,Stanley.F.Chaney@spambob.com,1 ALOHA TOWER DR UNIT 199,HONOLULU,HI  ,96813,http://time.com,FALSE
Justin,Parr,m ,Justin.W.Parr@spambob.com,1 ALOHA TOWER DR UNIT 220,HONOLULU,HI  ,96813,http://chron.com,TRUE
Eva,Nelson,f ,Eva.J.Nelson@mailinator.com,1 ALOHA TOWER DR UNIT 40,HONOLULU,HI  ,96813,http://panoramio.com,FALSE
Carol,Adams,f ,Carol.D.Adams@trashymail.com,1 FAUGUM PL,PAIA,HI  ,96779,http://tagged.com,TRUE
James,Manley,m ,James.A.Manley@mailinator.com,10040 ESTATES DR APT 13,TRUCKEE,CA  ,96161,http://ea.com,FALSE
Billy,Starr,m ,Billy.S.Starr@spambob.com,105 MAIN ST,BECKWOURTH,CA  ,96129,http://searchqu.com,FALSE
Elsie,Davis,f ,Elsie.A.Davis@spambob.com,1090 STATE HIGHWAY 263 # 4135,YREKA,CA  ,96097,http://searchnu.com,FALSE
Autumn,Dinan,f ,Autumn.W.Dinan@mailinator.com,12038 YELLOW DOG TRL,HORNBROOK,CA  ,96044,http://blogspot.ca,TRUE
Chris,Piper,m ,Chris.L.Piper@pookmail.com,1 EASTRIDGE CT,OROVILLE,CA  ,95966,http://zappos.com,FALSE
Ruth,Motyka,f ,Ruth.S.Motyka@spambob.com,1 TABLE MOUNTAIN RANCH RD,OROVILLE,CA  ,95965,http://vevo.com,FALSE
Patricia,Castillo,f ,Patricia.D.Castillo@trashymail.com,10 COTTONWOAD,OROVILLE,CA  ,95965,http://adf.ly,TRUE
Jessica,Hogan,f ,Jessica.D.Hogan@pookmail.com,1203 RAILROAD AVE,ORLAND,CA  ,95963,http://break.com,TRUE
April,Vasquez,f ,April.B.Vasquez@spambob.com,1078 DRY GULCH TRAIL DR,PLUMAS LAKE,CA  ,95961,http://autozone.com,TRUE
Theresa,Fox,f ,Theresa.J.Fox@trashymail.com,104 IDAHO ST,GRIDLEY,CA  ,95948,http://goodreads.com,FALSE
Caitlin,Noren,f ,Caitlin.R.Noren@dodgit.com,10199 WESTHILL RD,GRASS VALLEY,CA  ,95945,http://superuser.com,TRUE
Thurman,Poindexter,m ,Thurman.R.Poindexter@mailinator.com,10000 WESTHILL RD,GRASS VALLEY,CA  ,95945,http://alexa.com,TRUE
Frank,Lewis,m ,Frank.J.Lewis@pookmail.com,100 STERLING OAKS DR APT 151,CHICO,CA  ,95928,http://yelp.com,FALSE
Elizabeth,Cooley,f ,Elizabeth.M.Cooley@mailinator.com,1059 EAST AVE APT 5,CHICO,CA  ,95926,http://metacafe.com,FALSE
Jimmy,Brazil,m ,Jimmy.J.Brazil@spambob.com,1 WATERFRONT CT,SACRAMENTO,CA  ,95831,http://blekko.com,FALSE
Michael,Muhammad,m ,Michael.J.Muhammad@dodgit.com,1 SANDHILL CT,SACRAMENTO,CA  ,95831,http://bhphotovideo.com,TRUE
Jerry,Rivers,m ,Jerry.S.Rivers@spambob.com,10475 BROGAN CT,SACRAMENTO,CA  ,95829,http://cooks.com,FALSE
Kelly,Stewart,f ,Kelly.F.Stewart@dodgit.com,1011 SAINT ANDREWS DR STE A,EL DORADO HILLS,CA  ,95762,http://ebayclassifieds.com,TRUE
Paul,Green,m ,Paul.S.Green@pookmail.com,10307 CANADEO CIR,ELK GROVE,CA  ,95757,http://live.com,FALSE
Dennis,Wilson,m ,Dennis.M.Wilson@spambob.com,114 PLEASANT GROVE RD,RIO OSO,CA  ,95674,http://ndtv.com,TRUE
Glenn,Harder,m ,Glenn.A.Harder@mailinator.com,10499 SUPERFRTRESS AVE,MATHER,CA  ,95655,http://webmd.com,FALSE
Mary,Cotta,f ,Mary.J.Cotta@dodgit.com,1001 BROADWAY STE AR-106,JACKSON,CA  ,95642,http://southwest.com,TRUE
Stephanie,Benavides,f ,Stephanie.J.Benavides@dodgit.com,1010AE RACQUET CLUB DR STE 108,AUBURN,CA  ,95603,http://usda.gov,TRUE
Lynn,Hannon,f ,Lynn.S.Hannon@trashymail.com,1071 GRASS VALLEY HWY,AUBURN,CA  ,95603,http://pogo.com,TRUE
Jerry,Hess,m ,Jerry.M.Hess@dodgit.com,11768 ATWOOD RD STE 1,AUBURN,CA  ,95603,http://norton.com,TRUE
Rosalyn,Fuller,f ,Rosalyn.J.Fuller@mailinator.com,10847 COMBIE RD,AUBURN,CA  ,95602,http://stylebistro.com,TRUE
Maria,Ogle,f ,Maria.H.Ogle@pookmail.com,1 HIGHVIEW CIR,WHITETHORN,CA  ,95589,http://amazon.ca,FALSE
Margaret,Jimenez,f ,Margaret.L.Jimenez@trashymail.com,1 BUEAUG LN,SMITH RIVER,CA  ,95567,http://wordpress.com,TRUE
Nathanael,Prosser,m ,Nathanael.J.Prosser@spambob.com,101 FEED & HARDWARE,RIO DELL,CA  ,95562,http://superuser.com,TRUE
Angela,Metheny,f ,Angela.D.Metheny@dodgit.com,1 PARKSIDE DR,FORTUNA,CA  ,95540,http://amazon.co.uk,FALSE
Iris,Powell,f ,Iris.D.Powell@trashymail.com,1092 G ST,EUREKA,CA  ,95501,http://blog.com,FALSE
Charles,Sprague,m ,Charles.A.Sprague@mailinator.com,10321 WITTER SPRINGS RD,WITTER SPRINGS,CA  ,95493,http://pinterest.com,FALSE
Nicole,Lopez,f ,Nicole.J.Lopez@trashymail.com,10416 WITTER SPRINGS RD,WITTER SPRINGS,CA  ,95493,http://agame.com,FALSE
Maria,Mcgrath,f ,Maria.M.Mcgrath@mailinator.com,10268 BACHELOR VALLEY RD,WITTER SPRINGS,CA  ,95493,http://gap.com,TRUE
Clifford,Chalk,m ,Clifford.L.Chalk@pookmail.com,10212 BACHELOR VALLEY RD,UPPER LAKE,CA  ,95485,http://sidereel.com,FALSE
Dorothy,Daniels,f ,Dorothy.G.Daniels@trashymail.com,10509 WITTER SPRINGS RD,UPPER LAKE,CA  ,95485,http://scout.com,TRUE
Dustin,Mcdaniel,m ,Dustin.M.Mcdaniel@spambob.com,10483 BACHELOR VALLEY RD,UPPER LAKE,CA  ,95485,http://aolsearch.com,FALSE
Ronald,Gill,m ,Ronald.R.Gill@dodgit.com,10788 BACHELOR VALLEY RD,UPPER LAKE,CA  ,95485,http://vrbo.com,TRUE
Raymond,Lin,m ,Raymond.M.Lin@dodgit.com,10036 WITTER SPRINGS RD,UPPER LAKE,CA  ,95485,http://delta.com,FALSE
Samuel,Mcdonald,m ,Samuel.D.Mcdonald@spambob.com,1203 EVA WAY,LAKEPORT,CA  ,95453,http://capitalone.com,FALSE
Juan,Shaughnessy,m ,Juan.G.Shaughnessy@mailinator.com,10410 SONOMA HWY,KENWOOD,CA  ,95452,http://lifehacker.com,TRUE
Jeremy,Fisher,m ,Jeremy.K.Fisher@spambob.com,0J EAST HWY,ELDRIDGE,CA  ,95431,http://wordpress.org,FALSE
Roland,Wright,m ,Roland.M.Wright@dodgit.com,1 SHADYBROOK CT,SANTA ROSA,CA  ,95409,http://craigslist.ca,TRUE
Courtney,Langford,f ,Courtney.D.Langford@trashymail.com,111 SANTA ROSA AVE STE 300,SANTA ROSA,CA  ,95404,http://panoramio.com,FALSE
David,Cardenas,m ,David.T.Cardenas@dodgit.com,1 S BODEGA AVE,PLANADA,CA  ,95365,http://tinyurl.com,TRUE
Robert,Olson,m ,Robert.R.Olson@pookmail.com,100 S DANA AVE,PLANADA,CA  ,95365,http://aarp.org,FALSE
John,Stevens,m ,John.L.Stevens@spambob.com,1007 E ALEXANDER AVE,MERCED,CA  ,95340,http://howstuffworks.com,FALSE
Chris,Donato,m ,Chris.M.Donato@dodgit.com,1034 CHILDS AVE,MERCED,CA  ,95340,http://etsy.com,TRUE
Shaun,Harkins,m ,Shaun.R.Harkins@dodgit.com,1016 BRISTOW ST,MANTECA,CA  ,95336,http://wikimedia.org,FALSE
Christopher,Woods,m ,Christopher.K.Woods@trashymail.com,1000 ASLOHN ST,COPPEROPOLIS,CA  ,95228,http://craigslist.ca,TRUE
Jeffrey,Swanson,m ,Jeffrey.E.Swanson@mailinator.com,100 APOWIK WAY,ANGELS CAMP,CA  ,95222,http://yell.com,FALSE
Janis,Wolfenbarger,f ,Janis.D.Wolfenbarger@trashymail.com,100 PARKWELL CT,SAN JOSE,CA  ,95138,http://howtogeek.com,TRUE
Gregory,Henry,m ,Gregory.A.Henry@spambob.com,1018 FOXCHASE DR APT AP-127,SAN JOSE,CA  ,95123,http://craigslist.ca,TRUE
John,Rock,m ,John.L.Rock@pookmail.com,1021AV BLOSSOM HILL RD STE 30,SAN JOSE,CA  ,95123,http://hotels.com,TRUE
Conrad,Woodring,m ,Conrad.J.Woodring@pookmail.com,1053 WOODMINSTER DR,SAN JOSE,CA  ,95121,http://whitehouse.gov,FALSE
Susan,Parker,f ,Susan.R.Parker@dodgit.com,1097 TOPAZ AVE,SAN JOSE,CA  ,95117,http://scout.com,TRUE
Daniel,Morrow,m ,Daniel.G.Morrow@trashymail.com,100 FAIRVIEW PL,SANTA CRUZ,CA  ,95062,http://thepostgame.com,FALSE
Harold,Deyoung,m ,Harold.R.Deyoung@mailinator.com,100 WESTVIEW CT,SANTA CRUZ,CA  ,95060,http://theblaze.com,FALSE
Roderick,Owsley,m ,Roderick.C.Owsley@dodgit.com,1 BABAUF AVE APT 5,LOS GATOS,CA  ,95030,http://change.org,TRUE
James,Tweed,m ,James.S.Tweed@dodgit.com,1 AUNNEK CT,HOLLISTER,CA  ,95023,http://moshimonsters.com,FALSE
Danny,Bent,m ,Danny.S.Bent@dodgit.com,1000 AUDWAR DR,GILROY,CA  ,95020,http://sfgate.com,TRUE
Juan,Espinoza,m ,Juan.S.Espinoza@spambob.com,1000 ARYMPA WAY,CAMPBELL,CA  ,95008,http://toptenreviews.com,FALSE
Susan,Rowden,f ,Susan.M.Rowden@mailinator.com,1071 CAMEO DR,CAMPBELL,CA  ,95008,http://trulia.com,TRUE
Jeffery,Jacobsen,m ,Jeffery.B.Jacobsen@mailinator.com,100 BROOKSIDE DR,BOULDER CREEK,CA  ,95006,http://yell.com,FALSE
Luther,Long,m ,Luther.M.Long@spambob.com,10239 HIGHWAY 9,BEN LOMOND,CA  ,95005,http://vid2c.com,FALSE
Frederick,Zavala,m ,Frederick.T.Zavala@mailinator.com,103 MAR VISTA DR,APTOS,CA  ,95003,http://mcafee.com,FALSE
Wiley,Daniels,m ,Wiley.L.Daniels@spambob.com,10 MAIN DOCK,SAUSALITO,CA  ,94965,http://moshimonsters.com,FALSE
Mei,Andrews,f ,Mei.R.Andrews@mailinator.com,1 PARKSIDE TER,PETALUMA,CA  ,94952,http://nfl.com,TRUE
Jessica,Barr,f ,Jessica.J.Barr@dodgit.com,1 FAWNRIDGE DR,NOVATO,CA  ,94945,http://techrepublic.com,FALSE
Rory,Williams,m ,Rory.M.Williams@pookmail.com,1 HILLSIDE TER,NOVATO,CA  ,94945,http://victoriassecret.com,FALSE
Bernice,Gomez,f ,Bernice.C.Gomez@mailinator.com,1 GREENFIELD CT,MILL VALLEY,CA  ,94941,http://mlb.com,TRUE
Wanda,Walters,f ,Wanda.J.Walters@trashymail.com,10 MILLAND DR APT 11B,MILL VALLEY,CA  ,94941,http://nbcsports.com,FALSE
James,Miller,m ,James.L.Miller@pookmail.com,10 MILLAND DR APT 7C,MILL VALLEY,CA  ,94941,http://bbb.org,TRUE
Taylor,Wright,f ,Taylor.W.Wright@spambob.com,1 KENTDALE LN,KENTFIELD,CA  ,94904,http://thedailybeast.com,TRUE
Christopher,Stewart,m ,Christopher.M.Stewart@spambob.com,1074 NEVIN AVE,RICHMOND,CA  ,94801,http://reverso.net,TRUE
Leonard,Shumate,m ,Leonard.L.Shumate@mailinator.com,1007 DWIGHT WAY,BERKELEY,CA  ,94710,http://backpage.com,TRUE
Claudia,Depriest,f ,Claudia.J.Depriest@mailinator.com,1004 DELAWARE,KENSINGTON,CA  ,94701,http://hotmail.com,TRUE
Christopher,Turner,m ,Christopher.T.Turner@spambob.com,1 WOODSIDE WAY,OAKLAND,CA  ,94611,http://att.com,TRUE
Beverly,Dailey,f ,Beverly.K.Dailey@dodgit.com,10030 BROADWAY TER,OAKLAND,CA  ,94611,http://autoblog.com,FALSE
Elaine,Field,f ,Elaine.B.Field@trashymail.com,1005 MOUNTAIN BLVD,OAKLAND,CA  ,94611,http://ford.com,TRUE
Ray,Cline,m ,Ray.D.Cline@spambob.com,1 EXCELSIOR CT APT 205,OAKLAND,CA  ,94610,http://skype.com,TRUE
Tina,Davis,f ,Tina.G.Davis@trashymail.com,100 BAY PL APT 2010,OAKLAND,CA  ,94610,http://similarsites.com,TRUE
Donald,Carney,m ,Donald.E.Carney@pookmail.com,1013 HARRISON ST STE 206,OAKLAND,CA  ,94607,http://abebooks.com,TRUE
Deanna,Mcdaniel,f ,Deanna.A.Mcdaniel@trashymail.com,1084 BROADWAY,OAKLAND,CA  ,94607,http://agame.com,FALSE
Willie,Wright,m ,Willie.A.Wright@dodgit.com,10916 APRICOT ST APT 1,OAKLAND,CA  ,94603,http://chron.com,TRUE
Mellissa,Rhodes,f ,Mellissa.B.Rhodes@dodgit.com,1006 102ND AVE,OAKLAND,CA  ,94603,http://mylife.com,TRUE
Roland,Jones,m ,Roland.D.Jones@spambob.com,1 WILLOWBROOK LN,WALNUT CREEK,CA  ,94595,http://wikipedia.org,TRUE
Houston,Lee,m ,Houston.T.Lee@spambob.com,1 KINGSFORD CT,PITTSBURG,CA  ,94565,http://space.com,TRUE
Oscar,Glynn,m ,Oscar.L.Glynn@trashymail.com,102 MADOLINE ST APT A,PITTSBURG,CA  ,94565,http://nytimes.com,TRUE
Judy,Tall,f ,Judy.M.Tall@mailinator.com,1031 SHELL AVE,MARTINEZ,CA  ,94553,http://huffingtonpost.com,TRUE
Gwendolyn,Inoue,f ,Gwendolyn.C.Inoue@trashymail.com,1021 STONEYBROOK DR,MARTINEZ,CA  ,94553,http://wikimapia.org,TRUE
Edith,Cruz,f ,Edith.C.Cruz@dodgit.com,1 1ST AVE N,PACHECO,CA  ,94553,http://docstoc.com,TRUE
Alisa,Harris,f ,Alisa.G.Harris@spambob.com,1 CRESTVIEW CT,LAFAYETTE,CA  ,94549,http://tripadvisor.com,TRUE
Stephen,Thurmond,m ,Stephen.P.Thurmond@dodgit.com,11780 SAN PABLO AVE APT 101,EL CERRITO,CA  ,94530,http://foxsports.com,TRUE
Joel,Phillips,m ,Joel.V.Phillips@mailinator.com,1 SPARROW CT,PLEASANT HILL,CA  ,94523,http://newsmax.com,TRUE
Luis,Cheatham,m ,Luis.M.Cheatham@dodgit.com,1090 ADAMS ST STE R,BENICIA,CA  ,94510,http://wired.com,FALSE
Danny,Kimball,m ,Danny.F.Kimball@pookmail.com,111 W C ST STE A,BENICIA,CA  ,94510,http://mashable.com,FALSE
Clarence,Sedlacek,m ,Clarence.P.Sedlacek@pookmail.com,1 WOODHAVEN CT,ALAMO,CA  ,94507,http://mozilla.org,FALSE
Fallon,Linney,f ,Fallon.G.Linney@trashymail.com,1015 SHASTA,MARE ISLAND,CA  ,94503,http://wikia.com,TRUE
Elizabeth,Nicoll,f ,Elizabeth.D.Nicoll@mailinator.com,101 W 40TH AVE,SAN MATEO,CA  ,94403,http://walgreens.com,TRUE
Denise,Gaskins,f ,Denise.R.Gaskins@spambob.com,1071 S DELAWARE ST,SAN MATEO,CA  ,94402,http://people.com,FALSE
Rudolf,Carleton,m ,Rudolf.H.Carleton@mailinator.com,102 HOSKINS CT APT 219,STANFORD,CA  ,94305,http://sidereel.com,FALSE
Shirley,Roth,f ,Shirley.V.Roth@mailinator.com,1 BOBDEV ST,SAN FRANCISCO,CA  ,94124,http://yelp.com,FALSE
Aaron,Norris,m ,Aaron.G.Norris@trashymail.com,1 HILLVIEW CT,SAN FRANCISCO,CA  ,94124,http://usbank.com,FALSE
Ruby,Butler,f ,Ruby.R.Butler@mailinator.com,1 EMBARCADERO CTR STE 2750,SAN FRANCISCO,CA  ,94111,http://apple.com,TRUE
Lakisha,Payne,f ,Lakisha.N.Payne@dodgit.com,1019 HAMPSHIRE ST,SAN FRANCISCO,CA  ,94110,http://tomshardware.com,FALSE
Stacy,Easterly,f ,Stacy.A.Easterly@spambob.com,1049 WASHINGTON ST,SAN FRANCISCO,CA  ,94108,http://vevo.com,FALSE
Pamela,Ferris,f ,Pamela.K.Ferris@trashymail.com,1 MARKET,SAN FRANCISCO,CA  ,94105,http://businessinsider.com,FALSE
Caroline,Manigault,f ,Caroline.J.Manigault@pookmail.com,1 POST ST STE 2130,SAN FRANCISCO,CA  ,94104,http://hotels.com,TRUE
Billy,Reese,m ,Billy.J.Reese@dodgit.com,1 POST ST STE 2525,SAN FRANCISCO,CA  ,94104,http://kioskea.net,FALSE
Vernon,Jacobs,m ,Vernon.M.Jacobs@mailinator.com,1 POST ST STE 3325,SAN FRANCISCO,CA  ,94104,http://verizon.com,TRUE
Lula,Villarreal,f ,Lula.B.Villarreal@dodgit.com,111 SUTTER ST STE 550 PMB 1045,SAN FRANCISCO,CA  ,94104,http://microsofttranslator.com,TRUE
Joseph,Goldsberry,m ,Joseph.S.Goldsberry@trashymail.com,1001 MARSHALL ST STE 400,REDWOOD CITY,CA  ,94063,http://twitpic.com,FALSE
John,Terry,m ,John.N.Terry@trashymail.com,1 1ST ST,LOS ALTOS,CA  ,94022,http://verizon.com,TRUE
Lila,Terrell,f ,Lila.J.Terrell@mailinator.com,1 TUNITAS CREEK RANCH RD,HALF MOON BAY,CA  ,94019,http://indeed.com,TRUE
Catherine,Johnson,f ,Catherine.B.Johnson@dodgit.com,1001 MAIN ST APT 105A,HALF MOON BAY,CA  ,94019,http://shopping.com,FALSE
Gustavo,Cook,m ,Gustavo.K.Cook@dodgit.com,1 HILLVIEW CT,DALY CITY,CA  ,94015,http://toshiba.com,TRUE
Patricia,Yow,f ,Patricia.A.Yow@trashymail.com,1 FARMHILL CT,HILLSBOROUGH,CA  ,94010,http://google.ca,FALSE
Connie,Trapp,f ,Connie.R.Trapp@spambob.com,1035 5TH ST STE A,MONTEREY,CA  ,93940,http://norton.com,TRUE
Darci,Hall,f ,Darci.T.Hall@trashymail.com,1035 INDUSTRIAL WAY,KING CITY,CA  ,93930,http://backpage.com,TRUE
Mellissa,Johnson,f ,Mellissa.J.Johnson@dodgit.com,1 WESTFIELD CIR,SALINAS,CA  ,93906,http://king.com,TRUE
Ilse,Oyola,f ,Ilse.J.Oyola@trashymail.com,1139 N YOSEMITE AVE,FRESNO,CA  ,93728,http://walmart.com,TRUE
Charles,Mccollum,m ,Charles.A.Mccollum@dodgit.com,1096 FULTON MALL,FRESNO,CA  ,93721,http://progressive.com,TRUE
Natasha,Edwards,f ,Natasha.S.Edwards@trashymail.com,10076 N PONDEROSA DR,FRESNO,CA  ,93720,http://search-results.com,TRUE
Lois,Royal,f ,Lois.J.Royal@trashymail.com,1062 E COMMERCE AVE,FRESNO,CA  ,93706,http://real.com,FALSE
John,Thao,m ,John.L.Thao@dodgit.com,1072 E EUGENIA AVE,FRESNO,CA  ,93706,http://fixya.com,FALSE
Angela,Saldana,f ,Angela.R.Saldana@dodgit.com,1023 E DAYTON AVE,FRESNO,CA  ,93705,http://pbs.org,TRUE
Robert,Taylor,m ,Robert.S.Taylor@trashymail.com,10457 AVENUE 416,SULTANA,CA  ,93666,http://cars.com,FALSE
Frank,Davidson,m ,Frank.P.Davidson@pookmail.com,10193 S THOMPSON AVE,SELMA,CA  ,93662,http://cvs.com,FALSE
Michelle,Mulkey,f ,Michelle.A.Mulkey@pookmail.com,10412 E MANNING AVE,SELMA,CA  ,93662,http://crackle.com,FALSE
Douglas,Camp,m ,Douglas.M.Camp@mailinator.com,108 S P ST APT 301B,MADERA,CA  ,93637,http://usps.com,TRUE
Katheleen,Davis,f ,Katheleen.A.Davis@spambob.com,108 S P ST APT 309C,MADERA,CA  ,93637,http://examiner.com,FALSE
Laronda,Reynolds,f ,Laronda.J.Reynolds@mailinator.com,11399 AVENUE 408 # 4846,DINUBA,CA  ,93618,http://scribd.com,FALSE
Linda,Pritchett,f ,Linda.B.Pritchett@pookmail.com,10567 E JEFFERSON AVE APT 125O,DEL REY,CA  ,93616,http://inbox.com,TRUE
Ruby,Prince,f ,Ruby.G.Prince@spambob.com,10495 E JEFFERSON AVE APT AH-105,DEL REY,CA  ,93616,http://theexgirlfriends.com,TRUE
Penelope,Robinson,f ,Penelope.L.Robinson@trashymail.com,1011 LOCKHEED WAY,PALMDALE,CA  ,93599,http://888.com,FALSE
Lawrence,Watts,m ,Lawrence.S.Watts@spambob.com,10857 GREEN RD,TEHACHAPI,CA  ,93561,http://eonline.com,FALSE
Laura,Anderson,f ,Laura.M.Anderson@trashymail.com,10021 E AVENUE R2,LITTLEROCK,CA  ,93543,http://united.com,TRUE
Elaine,Blodgett,f ,Elaine.T.Blodgett@spambob.com,1051 W COLUMBIA WAY STE AV-201,LANCASTER,CA  ,93534,http://univision.com,FALSE
Louise,Hull,f ,Louise.L.Hull@mailinator.com,105 E MOJAVE BLVD,EDWARDS,CA  ,93524,http://wayfair.com,TRUE
Esther,Burke,f ,Esther.T.Burke@mailinator.com,114 S WOLFE AVE,EDWARDS,CA  ,93524,http://howtogeek.com,TRUE
Aaron,Vera,m ,Aaron.B.Vera@mailinator.com,1 S ROSAMOND BLVD,EDWARDS,CA  ,93524,http://ssa.gov,FALSE
Richard,Barfield,m ,Richard.J.Barfield@pookmail.com,100 S SPARKS RD,EDWARDS,CA  ,93524,http://bing.com,TRUE
Brittaney,Harris,f ,Brittaney.C.Harris@trashymail.com,1 HARMONY LN,HARMONY,CA  ,93435,http://goodgamestudios.com,TRUE
Robert,Rosenthal,m ,Robert.S.Rosenthal@mailinator.com,1050 MONTEREY ST,SAN LUIS OBISPO,CA  ,93408,http://keepvid.com,FALSE
Denise,Conrad,f ,Denise.T.Conrad@trashymail.com,10595 CHIPPEWA ST,BAKERSFIELD,CA  ,93312,http://kohls.com,TRUE
Christopher,Clark,m ,Christopher.L.Clark@mailinator.com,10912 CAVE AVE,BAKERSFIELD,CA  ,93312,http://marriott.com,TRUE
Krista,Whang,f ,Krista.P.Whang@dodgit.com,10000 STOCKDALE HWY STE 250,BAKERSFIELD,CA  ,93311,http://wired.com,FALSE
Liza,Masters,f ,Liza.M.Masters@trashymail.com,10064 ALLSPICE ROSE CT,BAKERSFIELD,CA  ,93311,http://123rf.com,FALSE
Miguel,Benedetti,m ,Miguel.C.Benedetti@mailinator.com,1009 S BROWN ST,BAKERSFIELD,CA  ,93307,http://walmart.com,TRUE
Clifford,Delisle,m ,Clifford.J.Delisle@dodgit.com,10956 UNSER CT,BAKERSFIELD,CA  ,93306,http://autozone.com,TRUE
Nicole,Featherstone,f ,Nicole.D.Featherstone@mailinator.com,1066 E 21ST ST,BAKERSFIELD,CA  ,93305,http://4chan.org,FALSE
Tammy,Ray,f ,Tammy.B.Ray@spambob.com,1086 DORIAN DR,BAKERSFIELD,CA  ,93304,http://biblegateway.com,FALSE
Jack,Jack,m ,Jack.C.Jack@spambob.com,1 PINERIDGE LN,WOFFORD HEIGHTS,CA  ,93285,http://cox.net,FALSE
Dana,Narcisse,f ,Dana.B.Narcisse@trashymail.com,1042 E WALNUT AVE,TULARE,CA  ,93274,http://google.com,TRUE
Adrian,Pruitt,m ,Adrian.L.Pruitt@pookmail.com,1090 N J ST,TULARE,CA  ,93274,http://sony.com,FALSE
