fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
Elmer,Lilienthal,m ,Elmer.R.Lilienthal@trashymail.com,1055 BROOKSIDE DR NW,WILSON,NC  ,27893,http://flickr.com,FALSE
Alice,Vigil,f ,Alice.J.Vigil@dodgit.com,1010 BYNUM ST S,WILSON,NC  ,27893,http://craigslist.ca,TRUE
Michael,Fairbank,m ,Michael.J.Fairbank@pookmail.com,100 FORDHAM RD STE 2,WILMINGTON,MA  ,1887,http://minecraftforum.net,FALSE
Janice,Sears,f ,Janice.J.Sears@pookmail.com,1 WOOD RD,WILMINGTON,DE  ,19806,http://photobucket.com,FALSE
Renee,Chang,f ,Renee.J.Chang@pookmail.com,10 RIVER ST,WILMINGTON,MA  ,1887,http://ebayclassifieds.com,TRUE
Charles,Barron,m ,Charles.R.Barron@trashymail.com,107 RODNEY BLDG,WILMINGTON,DE  ,19810,http://mylife.com,TRUE
William,Williams,m ,William.A.Williams@mailinator.com,1178 BONNIE VIEW RD,WILMINGTON,NY  ,12997,http://mayoclinic.com,TRUE
Michael,Bramble,m ,Michael.D.Bramble@pookmail.com,1084 WILMINGTON INDUSTRIAL PARK,WILMINGTON,DE  ,19801,http://thestar.com,TRUE
David,Brady,m ,David.L.Brady@mailinator.com,1033 BROAD AVE APT 201T,WILMINGTON,CA  ,90744,http://bestbuy.com,FALSE
Monica,Young,f ,Monica.A.Young@trashymail.com,10775 PRIVATE ROAD 3760,WILLS POINT,TX  ,75169,http://pinterest.com,FALSE
David,Terrell,m ,David.S.Terrell@pookmail.com,10745 COUNTY ROAD 348 # 3197,WILLS POINT,TX  ,75169,http://tasteofhome.com,FALSE
Tarsha,Hawks,f ,Tarsha.R.Hawks@mailinator.com,10535 COUNTY ROAD 3707,WILLS POINT,TX  ,75169,http://facebook.com,TRUE
William,Perez,m ,William.C.Perez@mailinator.com,10358 FM 859,WILLS POINT,TX  ,75169,http://xbox.com,TRUE
Mary,Carter,f ,Mary.W.Carter@dodgit.com,10802 PRIVATE ROAD 3768,WILLS POINT,TX  ,75169,http://chron.com,TRUE
Emily,Davis,f ,Emily.V.Davis@trashymail.com,10S472 ECHO LN APT 7,WILLOWBROOK,IL  ,60527,http://ezinearticles.com,TRUE
John,Ferrari,m ,John.C.Ferrari@pookmail.com,1 FULSAL CIR,WILLOW SPRINGS,IL  ,60480,http://netflix.com,TRUE
Arnold,Darden,m ,Arnold.C.Darden@trashymail.com,102 YORK RD STE 101,WILLOW GROVE,PA  ,19090,http://walgreens.com,TRUE
Angela,Strong,f ,Angela.B.Strong@spambob.com,1023 85TH ST NE,WILLOW CITY,ND  ,58384,http://qq.com,TRUE
Carmen,Cunningham,f ,Carmen.L.Cunningham@pookmail.com,1078 DUNCANS CHAPEL RD NW,WILLIS,VA  ,24380,http://logitech.com,FALSE
Susan,Morman,f ,Susan.J.Morman@mailinator.com,1054 ALUM RIDGE RD NW,WILLIS,VA  ,24380,http://blogspot.com,FALSE
Adrienne,Archuleta,f ,Adrienne.D.Archuleta@dodgit.com,106 CONNER GROVE RD SW,WILLIS,VA  ,24380,http://ticketmaster.com,FALSE
Jerry,Ruiz,m ,Jerry.E.Ruiz@pookmail.com,1 DALEVILLE SCHOOL RD,WILLINGTON,CT  ,6279,http://livejournal.com,FALSE
Gail,Mitchell,f ,Gail.J.Mitchell@mailinator.com,1 CRESTVIEW CT,WILLINGBORO,NJ  ,8046,http://google.ca,FALSE
Richard,Justice,m ,Richard.M.Justice@trashymail.com,1 EVERGREEN CT,WILLINGBORO,NJ  ,8046,http://wikia.com,TRUE
Mary,Parker,f ,Mary.E.Parker@dodgit.com,1028 NEW BROOKLYN RD,WILLIAMSTOWN,NJ  ,8094,http://evite.com,FALSE
Annie,Simms,f ,Annie.M.Simms@pookmail.com,10225 STATE ROUTE 209,WILLIAMSTOWN,PA  ,17098,http://webcrawler.com,TRUE
Penny,Bell,f ,Penny.J.Bell@mailinator.com,11 COURT HOUSE,WILLIAMSPORT,IN  ,47993,http://kijiji.ca,FALSE
William,Phipps,m ,William.C.Phipps@dodgit.com,1 RIDGEVIEW DR,WILLIAMSBURG,KY  ,40769,http://craigslist.ca,TRUE
Julio,Chen,m ,Julio.M.Chen@spambob.com,10534 N DRY GULCH TRL,WILLIAMS,AZ  ,86046,http://youtube.com,FALSE
Georgia,Falgoust,f ,Georgia.J.Falgoust@dodgit.com,1019 W SHERMAN AVE,WILLIAMS,AZ  ,86046,http://coolmath-games.com,FALSE
David,Hester,m ,David.C.Hester@mailinator.com,104 HAWTHORNE RD,WILKINSBURG,PA  ,15221,http://fixya.com,FALSE
Iris,Harms,f ,Iris.S.Harms@dodgit.com,100 7TH ST,WILEY,CO  ,81092,http://ibtimes.com,FALSE
Romona,Yamada,f ,Romona.B.Yamada@spambob.com,1008 HIGHWAY W,WILDWOOD,MO  ,63025,http://stylebistro.com,TRUE
William,Franks,m ,William.K.Franks@pookmail.com,107 WEST AVE,WILDWOOD,MO  ,63025,http://yellowpages.com,TRUE
Jena,Marquette,f ,Jena.D.Marquette@pookmail.com,10888 93RD ST NW,WILDROSE,ND  ,58795,http://sweetim.com,FALSE
Vickie,Felton,f ,Vickie.S.Felton@mailinator.com,10703 94TH ST SE,WILDROSE,ND  ,58795,http://wikihow.com,FALSE
Vanessa,Carson,f ,Vanessa.J.Carson@spambob.com,10815 87TH ST SE,WILDROSE,ND  ,58795,http://usagc.org,FALSE
Lloyd,Glover,m ,Lloyd.J.Glover@trashymail.com,10665 91ST ST NW,WILDROSE,ND  ,58795,http://xbox.com,TRUE
Evan,Henderson,m ,Evan.M.Henderson@mailinator.com,100 2ND AVE,WIGGINS,CO  ,80654,http://evite.com,FALSE
Michelle,Hughes,f ,Michelle.M.Hughes@dodgit.com,1 KHESOS RD,WHITTEMORE,MI  ,48770,http://iminent.com,TRUE
Jaime,Murphy,m ,Jaime.J.Murphy@trashymail.com,1 SKIFIT DR,WHITMIRE,SC  ,29178,http://sony.com,FALSE
David,Clark,m ,David.F.Clark@trashymail.com,1 A DAVIS RD,WHITLEY CITY,KY  ,42653,http://justin.tv,TRUE
Don,Weems,m ,Don.D.Weems@dodgit.com,1 HILLVIEW LN,WHITINSVILLE,MA  ,1588,http://zulily.com,TRUE
Roberta,Tapp,f ,Roberta.G.Tapp@mailinator.com,102 HERITAGE DR,WHITINSVILLE,MA  ,1588,http://kickstarter.com,FALSE
Christina,Rodriquez,f ,Christina.J.Rodriquez@pookmail.com,108 LACEY RD STE 38,WHITING,NJ  ,8759,http://zillow.com,FALSE
Cecilia,James,f ,Cecilia.E.James@dodgit.com,1 MCLEGO DR,WHITING,NJ  ,8759,http://ibm.com,TRUE
Maria,Ogle,f ,Maria.H.Ogle@pookmail.com,1 HIGHVIEW CIR,WHITETHORN,CA  ,95589,http://amazon.ca,FALSE
Sophie,Duncan,f ,Sophie.J.Duncan@pookmail.com,1 HYDNDO DR,WHITESBURG,KY  ,41858,http://info.com,TRUE
Blanche,Nielsen,f ,Blanche.C.Nielsen@pookmail.com,103 W SPRING ST APT 2,WHITEHALL,MI  ,49461,http://nike.com,FALSE
Kelly,Chitty,f ,Kelly.J.Chitty@spambob.com,118 PARKER RD,WHITEFIELD,NH  ,3598,http://microsoftstore.com,FALSE
Nicole,Harris,f ,Nicole.J.Harris@trashymail.com,1 BLACKSTONE ST,WHITEFIELD,NH  ,3598,http://comcast.net,TRUE
Shirley,Costigan,f ,Shirley.D.Costigan@trashymail.com,1 YADRAT RD,WHITE SALMON,WA  ,98672,http://nih.gov,FALSE
Olivia,Batten,f ,Olivia.M.Batten@dodgit.com,1 N BROADWAY STE 1001,WHITE PLAINS,NY  ,10601,http://instantcheckmate.com,FALSE
Josh,Kirby,m ,Josh.M.Kirby@spambob.com,1 N BROADWAY STE 402,WHITE PLAINS,NY  ,10601,http://wimp.com,FALSE
Jonathan,Wise,m ,Jonathan.M.Wise@trashymail.com,100 GREENVALE CIR APT 33-1,WHITE PLAINS,NY  ,10607,http://dailyfinance.com,FALSE
Millard,Wright,m ,Millard.S.Wright@trashymail.com,1 N BROADWAY STE 400,WHITE PLAINS,NY  ,10601,http://gamespot.com,TRUE
David,Wright,m ,David.E.Wright@mailinator.com,10 BANK ST STE 1120,WHITE PLAINS,NY  ,10606,http://patch.com,TRUE
Robert,Balas,m ,Robert.M.Balas@pookmail.com,102 OLD MAMK RD,WHITE PLAINS,NY  ,10605,http://fixya.com,FALSE
Dwight,Man,m ,Dwight.T.Man@trashymail.com,1072 N MORELAND ST,WHITE HALL,AR  ,71602,http://goodreads.com,FALSE
Victor,Moreno,m ,Victor.S.Moreno@pookmail.com,1003 HUTCHINSON ST N,WHITE HALL,AR  ,71602,http://blog.com,FALSE
Joe,Garcia,m ,Joe.M.Garcia@dodgit.com,111 WOODALL RD SE,WHITE,GA  ,30184,http://urbanspoon.com,TRUE
Ashley,Lowery,f ,Ashley.J.Lowery@trashymail.com,108 COUNTRY CREEK RD NE,WHITE,GA  ,30184,http://pinterest.com,FALSE
Eugene,Duarte,m ,Eugene.K.Duarte@spambob.com,107 DEBORAH LN,WHEELING,IL  ,60090,http://partypoker.com,TRUE
Kendra,Killgore,f ,Kendra.S.Killgore@dodgit.com,111 W WESLEY ST STE 2,WHEATON,IL  ,60187,http://funmoods.com,FALSE
Laura,Drain,f ,Laura.J.Drain@trashymail.com,107 N HALE ST STE 200,WHEATON,IL  ,60187,http://networksolutions.com,FALSE
Lillian,Helms,f ,Lillian.R.Helms@spambob.com,111 W WESLEY ST STE 3,WHEATON,IL  ,60187,http://thepiratebay.se,TRUE
Jonathan,Beal,m ,Jonathan.A.Beal@spambob.com,0N798 WEST ST,WHEATON,IL  ,60187,http://local.com,TRUE
Ethel,Hernandez,f ,Ethel.G.Hernandez@pookmail.com,11 COURTET DR,WHARTON,NJ  ,7885,http://qq.com,TRUE
Brandon,Claiborne,m ,Brandon.A.Claiborne@mailinator.com,1 NARRAGANSETT AVE,WEYMOUTH,MA  ,2188,http://weightwatchers.com,FALSE
Karen,Bishop,f ,Karen.T.Bishop@dodgit.com,104 PRIDGEUN,WEWAHITCHKA,FL  ,32465,http://mcafee.com,FALSE
Amy,Smith,f ,Amy.W.Smith@mailinator.com,10328 S HIGHWAY 71 # 6814,WEWAHITCHKA,FL  ,32465,http://vimeo.com,FALSE
Elaine,Pritchett,f ,Elaine.R.Pritchett@spambob.com,1050 CHAPEL LAKES LOOP APT 1370 # 14530,WETUMPKA,AL  ,36092,http://aolsearch.com,FALSE
Sandra,Glenn,f ,Sandra.A.Glenn@spambob.com,101 FIRETOWER RD,WETUMPKA,AL  ,36093,http://gamespot.com,TRUE
Debra,Tryon,f ,Debra.M.Tryon@pookmail.com,106 E TUSKEENA ST APT A,WETUMPKA,AL  ,36092,http://shopping.com,FALSE
Sarah,Becker,f ,Sarah.B.Becker@spambob.com,1001 FIRETOWER RD,WETUMPKA,AL  ,36093,http://biblegateway.com,FALSE
Rodney,Brown,m ,Rodney.P.Brown@dodgit.com,101 OWENS RD,WETUMPKA,AL  ,36093,http://qvc.com,TRUE
Gwen,Richardson,f ,Gwen.A.Richardson@pookmail.com,114 DEER TRACE TRL,WETUMPKA,AL  ,36092,http://nba.com,FALSE
Maxie,Wilson,f ,Maxie.P.Wilson@pookmail.com,100 NARROW LANE RD,WETUMPKA,AL  ,36092,http://nextag.com,FALSE
Joyce,Dixon,f ,Joyce.L.Dixon@trashymail.com,100 DOGWOOD RIDGE DR,WETUMPKA,AL  ,36093,http://biblegateway.com,FALSE
Eugenio,Dockins,m ,Eugenio.G.Dockins@mailinator.com,100 FIRETOWER RD,WETUMPKA,AL  ,36093,http://skillpages.com,TRUE
Sally,Thurman,f ,Sally.H.Thurman@pookmail.com,1 DOGWOOD RIDGE DR,WETUMPKA,AL  ,36093,http://homedepot.com,TRUE
Herman,Clausen,m ,Herman.J.Clausen@dodgit.com,1 HIGHLANDS CT,WETUMPKA,AL  ,36093,http://thepiratebay.se,TRUE
Ryann,White,f ,Ryann.W.White@spambob.com,100 BUCK RUN RD,WETUMPKA,AL  ,36093,http://myflorida.com,TRUE
Joyce,Dean,f ,Joyce.M.Dean@trashymail.com,1 HICKORY HILL RD,WETUMPKA,AL  ,36092,http://blog.com,FALSE
Annie,Bernard,f ,Annie.J.Bernard@dodgit.com,1 FIRETOWER RD,WETUMPKA,AL  ,36093,http://wordpress.com,TRUE
Hector,Raulston,m ,Hector.S.Raulston@spambob.com,1 CEDAR WOOD DR,WETHERSFIELD,CT  ,6109,http://history.com,FALSE
James,Hartung,m ,James.V.Hartung@trashymail.com,1 LILLE ST,WETHERSFIELD,CT  ,6109,http://craigslist.org,TRUE
Jamie,Sanchez,m ,Jamie.R.Sanchez@pookmail.com,1 PROVIDENCE HWY,WESTWOOD,MA  ,2090,http://wiktionary.org,FALSE
Jeffrey,Zane,m ,Jeffrey.C.Zane@pookmail.com,1 STONEGATE,WESTWOOD,NJ  ,7675,http://hotwire.com,TRUE
Adrian,Murillo,m ,Adrian.S.Murillo@dodgit.com,1 MCDANIELS ST,WESTWOOD,NJ  ,7675,http://blackberry.com,FALSE
Nicolas,Mcauliffe,m ,Nicolas.K.Mcauliffe@pookmail.com,1 IMMRAI DR,WESTWEGO,LA  ,70094,http://jezebel.com,FALSE
John,Krull,m ,John.A.Krull@pookmail.com,1 CHURCH RD,WESTVILLE,SC  ,29175,http://motherless.com,FALSE
George,Grimm,m ,George.B.Grimm@pookmail.com,1087 HESSIAN AVE,WESTVILLE,NJ  ,8093,http://docstoc.com,TRUE
Antonio,Lochner,m ,Antonio.D.Lochner@trashymail.com,1035 BROADWAY STE A,WESTVILLE,NJ  ,8093,http://legacy.com,FALSE
Angela,Conn,f ,Angela.S.Conn@mailinator.com,1056 CROWN POINT RD,WESTVILLE,NJ  ,8093,http://irs.gov,TRUE
Martha,Theis,f ,Martha.J.Theis@spambob.com,1110 CROWN POINT RD,WESTVILLE,NJ  ,8093,http://kickstarter.com,FALSE
Charles,Hogan,m ,Charles.M.Hogan@trashymail.com,1 ROFF LAKE SPUR LN,WESTVIEW,KY  ,40178,http://made-in-china.com,TRUE
Tina,Vale,f ,Tina.C.Vale@dodgit.com,10 WRIGHT ST STE 220,WESTPORT,CT  ,6880,http://victoriassecret.com,FALSE
Paul,Ross,m ,Paul.E.Ross@trashymail.com,1 PONDSIDE DR,WESTPORT,CT  ,6880,http://imageshack.us,FALSE
Nicholas,Jones,m ,Nicholas.K.Jones@mailinator.com,1 WILLOWBROOK DR,WESTPORT,CT  ,6880,http://yahoo.com,FALSE
Roy,Ruis,m ,Roy.L.Ruis@dodgit.com,1 LONG LOTS RD,WESTPORT,CT  ,6880,http://cbs.com,TRUE
Lillian,Lindstrom,f ,Lillian.M.Lindstrom@trashymail.com,10 STONYBROOK RD,WESTPORT,CT  ,6880,http://hotwire.com,TRUE
Wallace,Hammond,m ,Wallace.E.Hammond@spambob.com,1 RODRIGUES ESTATE DR,WESTPORT,MA  ,2790,http://blackberry.com,FALSE
Jill,Hudson,f ,Jill.R.Hudson@spambob.com,1064 REGENT PARK RD,WESTPORT,CT  ,6880,http://systweak.com,FALSE
Ruth,Louden,f ,Ruth.B.Louden@pookmail.com,104 LONG LOTS RD,WESTPORT,CT  ,6880,http://overstock.com,TRUE
Alton,Johnson,m ,Alton.D.Johnson@mailinator.com,1061 US ROUTE 1,WESTON,ME  ,4424,http://bearshare.com,TRUE
Louis,Meyer,m ,Louis.P.Meyer@spambob.com,1 PINEFIELD LN,WESTON,CT  ,6883,http://ezinearticles.com,TRUE
Vickie,Mathias,f ,Vickie.T.Mathias@pookmail.com,1 STONECLIFF RD,WESTON,CT  ,6883,http://utorrent.com,FALSE
Rosetta,Perkins,f ,Rosetta.J.Perkins@trashymail.com,1017 SHRUM CEMETERY RD,WESTMORELAND,TN  ,37186,http://break.com,TRUE
Nicholas,Harris,m ,Nicholas.S.Harris@trashymail.com,100AQ N COURT ST STE 1,WESTMINSTER,MD  ,21157,http://fedex.com,FALSE
Justin,Dean,m ,Justin.J.Dean@spambob.com,100 SIMPLEX DR,WESTMINSTER,MA  ,1441,http://weather.com,FALSE
Christina,Broderick,f ,Christina.D.Broderick@spambob.com,1 BARTHERICK RD,WESTMINSTER,MA  ,1473,http://kotaku.com,FALSE
Lillian,Carter,f ,Lillian.J.Carter@dodgit.com,100 SUGAR CREEK HAVEN WAY,WESTMINSTER,SC  ,29693,http://wikimedia.org,FALSE
Rebecca,Adcock,f ,Rebecca.D.Adcock@pookmail.com,1 VIRKOL EXT,WESTMINSTER,VT  ,5158,http://indiatimes.com,FALSE
Lonnie,Klein,m ,Lonnie.S.Klein@trashymail.com,1 VIRICK RD,WESTFORD,VT  ,5494,http://norton.com,TRUE
Gregory,Reeder,m ,Gregory.B.Reeder@pookmail.com,1 BLACKSMITH DR,WESTFORD,MA  ,1886,http://apple.com,TRUE
Michael,Beard,m ,Michael.D.Beard@mailinator.com,104 MAINLINE DR STE B,WESTFIELD,MA  ,1085,http://uncoverthenet.com,TRUE
Lisa,Garza,f ,Lisa.M.Garza@pookmail.com,1 KNOLLWOOD DR,WESTERLY,RI  ,2891,http://dailyfinance.com,FALSE
Daniel,Rogers,m ,Daniel.E.Rogers@trashymail.com,1 SNOWBERRY LN,WESTERLY,RI  ,2891,http://ew.com,FALSE
Kevin,Allen,m ,Kevin.G.Allen@trashymail.com,1 GOODSPEED DR,WESTBROOK,CT  ,6498,http://dailymail.co.uk,FALSE
Dennis,Mina,m ,Dennis.S.Mina@trashymail.com,1012 9TH ST OFC OFC,WESTBROOK,MN  ,56183,http://prlog.org,TRUE
Marian,Butler,f ,Marian.R.Butler@dodgit.com,1 WARBURTON LN,WESTBOROUGH,MA  ,1581,http://lowes.com,FALSE
Carlos,Mock,m ,Carlos.N.Mock@trashymail.com,1 INDEPENDENCE RD,WEST YARMOUTH,MA  ,2673,http://autotrader.com,TRUE
Victor,Ray,m ,Victor.K.Ray@pookmail.com,1 HEADWATERS DR,WEST YARMOUTH,MA  ,2673,http://badoo.com,FALSE
Andrew,Melendez,m ,Andrew.D.Melendez@dodgit.com,108 BUTLER ST,WEST WYOMING,PA  ,18644,http://imdb.com,FALSE
Joseph,Roper,m ,Joseph.S.Roper@spambob.com,103 HAWTHORNE AVE,WEST VIEW,PA  ,15229,http://kohls.com,TRUE
Ben,Wyss,m ,Ben.A.Wyss@dodgit.com,1025 WESTFIELD ST STE 1,WEST SPRINGFIELD,MA  ,1089,http://autoblog.com,FALSE
Mary,Wood,f ,Mary.T.Wood@pookmail.com,1 BRAINTREE RD,WEST SPRINGFIELD,MA  ,1089,http://biglots.com,TRUE
Peggy,Lawrence,f ,Peggy.J.Lawrence@mailinator.com,101 RIVER ST BSMT L,WEST SPRINGFIELD,MA  ,1089,http://chase.com,FALSE
Keith,Crawford,m ,Keith.J.Crawford@pookmail.com,1 MEADOWLARK RD,WEST SIMSBURY,CT  ,6092,http://tinyurl.com,TRUE
Wilbur,Cobb,m ,Wilbur.M.Cobb@mailinator.com,1 ALBANY TPKE,WEST SIMSBURY,CT  ,6092,http://sportingnews.com,TRUE
Kathleen,Herrera,f ,Kathleen.K.Herrera@dodgit.com,1 STRATFORD ST,WEST ROXBURY,MA  ,2132,http://comedycentral.com,TRUE
Carmen,Ensign,f ,Carmen.D.Ensign@dodgit.com,100 AVENUE B,WEST POINT,GA  ,31833,http://bbb.org,TRUE
Kerry,Stone,f ,Kerry.J.Stone@spambob.com,1 IRASCO CT,WEST PARIS,ME  ,4289,http://hotels.com,TRUE
Edgar,Kelly,m ,Edgar.G.Kelly@pookmail.com,100 ROSENBERG RD,WEST PARIS,ME  ,4289,http://yell.com,FALSE
Michael,Aquino,m ,Michael.C.Aquino@trashymail.com,1001 AVENUE U,WEST PALM BEACH,FL  ,33404,http://hostgator.com,TRUE
Patricia,Morgan,f ,Patricia.L.Morgan@pookmail.com,104 DOVER A,WEST PALM BEACH,FL  ,33417,http://indiatimes.com,FALSE
Ruth,Clarke,f ,Ruth.J.Clarke@dodgit.com,1084 BUNKER RD,WEST PALM BEACH,FL  ,33405,http://optimum.net,TRUE
Joan,Tarnowski,f ,Joan.J.Tarnowski@dodgit.com,104 OXFORD 100,WEST PALM BEACH,FL  ,33417,http://hrblock.com,FALSE
Angela,Brock,f ,Angela.C.Brock@dodgit.com,1138 WYNNEDALI,WEST PALM BEACH,FL  ,33417,http://weather.com,FALSE
Carlos,Withrow,m ,Carlos.B.Withrow@trashymail.com,1022 SUNSET RD,WEST PALM BEACH,FL  ,33401,http://spokeo.com,TRUE
Albert,Adams,m ,Albert.T.Adams@trashymail.com,1060 OLIVE AVE,WEST PALM BEACH,FL  ,33401,http://wwe.com,FALSE
Ricky,Wilcox,m ,Ricky.K.Wilcox@dodgit.com,1024 ELM RD,WEST PALM BCH,FL  ,33409,http://wimp.com,FALSE
Steven,Prindle,m ,Steven.L.Prindle@spambob.com,10322 FOX TRAIL RD S,WEST PALM BCH,FL  ,33411,http://skype.com,TRUE
Dustin,Flanagan,m ,Dustin.D.Flanagan@spambob.com,1056 FERNLEA DR,WEST PALM BCH,FL  ,33417,http://fedex.com,FALSE
Sarah,Ross,f ,Sarah.N.Ross@spambob.com,1 ELLIOTT PL,WEST ORANGE,NJ  ,7052,http://zazzle.com,TRUE
Jean,Mason,f ,Jean.M.Mason@dodgit.com,100 EXECUTIVE DR,WEST ORANGE,NJ  ,7052,http://lenovo.com,FALSE
Henry,Kitchen,m ,Henry.D.Kitchen@dodgit.com,100 SNAKE HILL RD STE 1,WEST NYACK,NY  ,10994,http://answers.com,TRUE
Gwendolyn,Burnham,f ,Gwendolyn.A.Burnham@trashymail.com,1 NIKORZ DR,WEST NYACK,NY  ,10994,http://ea.com,FALSE
Judith,Hamlin,f ,Judith.J.Hamlin@trashymail.com,1 WILLIAM ST,WEST NEWTON,MA  ,2465,http://gizmodo.com,TRUE
Patricia,Pierce,f ,Patricia.J.Pierce@mailinator.com,1 KERRY CT,WEST NEWTON,MA  ,2465,http://kmart.com,TRUE
Kimberly,Campbell,f ,Kimberly.K.Campbell@pookmail.com,1 ELIOT AVE,WEST NEWTON,MA  ,2465,http://groupon.com,FALSE
Jay,Montoya,m ,Jay.L.Montoya@dodgit.com,1 GREENOUGH ST,WEST NEWTON,MA  ,2465,http://nasa.gov,TRUE
Jeffrey,Logue,m ,Jeffrey.M.Logue@spambob.com,107 ELIOT AVE,WEST NEWTON,MA  ,2465,http://cars.com,FALSE
Gary,Smiley,m ,Gary.S.Smiley@spambob.com,1 APPLEGATE LN,WEST NEWFIELD,ME  ,4095,http://lifescript.com,FALSE
William,Byrne,m ,William.M.Byrne@pookmail.com,1 JHAHAY ST,WEST NEWBURY,MA  ,1985,http://tomshardware.com,FALSE
Kelley,Kennedy,f ,Kelley.R.Kennedy@pookmail.com,100 SPRINGFIELD DR,WEST MONROE,LA  ,71291,http://mozilla.org,FALSE
Jose,Reisman,m ,Jose.V.Reisman@mailinator.com,100 JOPLIN ST,WEST MINERAL,KS  ,66782,http://ikea.com,FALSE
Michael,Williams,m ,Michael.K.Williams@spambob.com,101 1ST AVE E,WEST MIFFLIN,PA  ,15268,http://wikihow.com,FALSE
Joshua,Robertson,m ,Joshua.M.Robertson@dodgit.com,100 CERASI DR APT 116,WEST MIFFLIN,PA  ,15122,http://wayfair.com,TRUE
Rose,Kennett,f ,Rose.R.Kennett@pookmail.com,101 1ST AVE E,WEST MIFFLIN,PA  ,15277,http://inbox.com,TRUE
Larry,Tait,m ,Larry.M.Tait@spambob.com,105 S 4TH ST,WEST MEMPHIS,AR  ,72301,http://webstatsdomain.com,TRUE
Kelli,Burkes,f ,Kelli.A.Burkes@spambob.com,101 PAYDIE RD,WEST MANCHESTER,OH  ,45382,http://pizzahut.com,FALSE
Callie,James,f ,Callie.S.James@dodgit.com,1 AIRPORT WAY,WEST LIBERTY,KY  ,41472,http://badoo.com,FALSE
Rachael,Collier,f ,Rachael.C.Collier@mailinator.com,1 GLEN RD STE 16,WEST LEBANON,NH  ,3784,http://nba.com,FALSE
Willie,Gilbert,m ,Willie.M.Gilbert@mailinator.com,1 GLEN RD STE 5,WEST LEBANON,NH  ,3784,http://intuit.com,TRUE
Deanna,Flynn,f ,Deanna.S.Flynn@pookmail.com,1066 MADRONE RD,WEST LAKE HLS,TX  ,78746,http://ebay.ca,FALSE
Ernest,Talbott,m ,Ernest.A.Talbott@spambob.com,1017AP N LA CIENEGA BLVD STE 200,WEST HOLLYWOOD,CA  ,90069,http://oracle.com,TRUE
William,Johnson,m ,William.M.Johnson@mailinator.com,1076 N GENESEE AVE,WEST HOLLYWOOD,CA  ,90046,http://ask.com,TRUE
Jane,Steger,f ,Jane.M.Steger@pookmail.com,1 NIKHAL DR,WEST HENRIETTA,NY  ,14586,http://garmin.com,TRUE
Maria,Steele,f ,Maria.B.Steele@trashymail.com,1 BROWNSELL AVE,WEST HAVERSTRAW,NY  ,10993,http://yahoo.com,FALSE
Rose,Almanza,f ,Rose.R.Almanza@mailinator.com,1 COLLINS DR,WEST HAVEN,CT  ,6516,http://live.com,FALSE
Monica,Pichardo,f ,Monica.J.Pichardo@dodgit.com,1 FOREST RD STE 1,WEST HAVEN,CT  ,6516,http://ehow.com,TRUE
Dominic,Sanderson,m ,Dominic.L.Sanderson@mailinator.com,1 WOOD ST,WEST HAVEN,CT  ,6516,http://deviantart.com,FALSE
Valarie,Majors,f ,Valarie.E.Majors@dodgit.com,1 WOODY LN,WEST HAVEN,CT  ,6516,http://irs.gov,TRUE
Christine,Smith,f ,Christine.D.Smith@pookmail.com,10 MARION ST,WEST HAVEN,CT  ,6516,http://justdial.com,TRUE
Donald,Spade,m ,Donald.M.Spade@dodgit.com,1 CATHERINE ST,WEST HAVEN,CT  ,6516,http://utexas.edu,FALSE
Lisa,Rose,f ,Lisa.R.Rose@pookmail.com,1 CYNSIR RD,WEST HAVEN,CT  ,6516,http://cbsnews.com,FALSE
Krista,Gooden,f ,Krista.R.Gooden@mailinator.com,1 WOODY CRST,WEST HAVEN,CT  ,6516,http://thefreedictionary.com,FALSE
Rolf,Singh,m ,Rolf.D.Singh@dodgit.com,1 ROBERTS ST,WEST HAVEN,CT  ,6516,http://lg.com,FALSE
Bonnie,Vuong,f ,Bonnie.S.Vuong@mailinator.com,1 BROWNLEIGH RD,WEST HARTFORD,CT  ,6117,http://aarp.org,FALSE
Pauline,Wilson,f ,Pauline.L.Wilson@mailinator.com,1 HUNTER DR,WEST HARTFORD,CT  ,6107,http://mylife.com,TRUE
Neal,Kemp,m ,Neal.L.Kemp@pookmail.com,1 FERNRIDGE RD,WEST HARTFORD,CT  ,6107,http://columbia.edu,FALSE
Sylvia,More,f ,Sylvia.M.More@mailinator.com,1 PEBBLEBROOK DR,WEST HARTFORD,CT  ,6107,http://legacy.com,FALSE
Mirtha,Cooper,f ,Mirtha.M.Cooper@trashymail.com,1 ROCKLEDGE DR,WEST HARTFORD,CT  ,6107,http://minecraftwiki.net,FALSE
Vicki,Nava,f ,Vicki.D.Nava@trashymail.com,1030 NEW BRITAIN AVE REAR 1,WEST HARTFORD,CT  ,6110,http://ndtv.com,TRUE
Robert,Ruiz,m ,Robert.A.Ruiz@trashymail.com,1025 WESTCHESTER AVE STE L-1 # 3869,WEST HARRISON,NY  ,10604,http://thepiratebay.se,TRUE
Robert,Cerny,m ,Robert.M.Cerny@dodgit.com,105 CORPORATE PARK DR STE 115 # 2989,WEST HARRISON,NY  ,10604,http://space.com,TRUE
Roger,Lawler,m ,Roger.K.Lawler@mailinator.com,106 CORPORATE PARK DR STE 100 # 8379,WEST HARRISON,NY  ,10604,http://retailmenot.com,FALSE
