fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
Lynn,Sharp,f ,Lynn.R.Sharp@spambob.com,1 GULFVIEW CT,MILFORD,CT  ,6460,http://search-results.com,TRUE
Erica,Moore,f ,Erica.R.Moore@spambob.com,10499 M L KING JR WAY,SEATTLE,WA  ,98178,http://bankofamerica.com,TRUE
Erin,Mills,f ,Erin.M.Mills@mailinator.com,10776 54TH AVE N,SAINT PETERSBURG,FL  ,33708,http://metafilter.com,TRUE
Cynthia,Garden,f ,Cynthia.E.Garden@mailinator.com,101 S ALLEN AVE,ANNISTON,AL  ,36207,http://searchqu.com,FALSE
Shaina,Christensen,f ,Shaina.S.Christensen@spambob.com,1021 US 27,CLEWISTON,FL  ,33440,http://ssa.gov,FALSE
Albert,Archibald,m ,Albert.L.Archibald@pookmail.com,101 OAK ST,GAYLESVILLE,AL  ,35973,http://888.com,FALSE
Susan,Parker,f ,Susan.S.Parker@trashymail.com,10937 N 450 E,MORRISTOWN,IN  ,46161,http://toshiba.com,TRUE
Leon,Miller,m ,Leon.J.Miller@pookmail.com,1010 E PLATT ST,TAMPA,FL  ,33602,http://justanswer.com,TRUE
Steve,Nelson,m ,Steve.H.Nelson@mailinator.com,1003 FIRST NEW HAMPSHIRE TPKE,NORTHWOOD,NH  ,3261,http://causes.com,TRUE
Terrell,Miller,m ,Terrell.D.Miller@dodgit.com,106 N GROVE ST APT F9,EAST ORANGE,NJ  ,7017,http://aa.com,FALSE
Thomas,Walters,m ,Thomas.C.Walters@dodgit.com,1037 N BRIERWOOD AVE,RIALTO,CA  ,92376,http://scout.com,TRUE
Ronald,Taylor,m ,Ronald.G.Taylor@pookmail.com,11 ANITA PL,AMITYVILLE,NY  ,11701,http://cox.net,FALSE
Wilma,Mitchell,f ,Wilma.E.Mitchell@trashymail.com,1001 MAIN RD,CHESTER,MA  ,1011,http://adf.ly,TRUE
Joyce,Witherspoon,f ,Joyce.T.Witherspoon@mailinator.com,1024 W REDBUD DR,HURST,TX  ,76053,http://sprint.com,FALSE
Dolores,Johnson,f ,Dolores.N.Johnson@dodgit.com,10449 RIVER RD,AMA,LA  ,70031,http://wordpress.com,TRUE
Lucinda,Boll,f ,Lucinda.G.Boll@spambob.com,11 KIEL AVE,BUTLER,NJ  ,7405,http://reuters.com,FALSE
Jay,Armstrong,m ,Jay.L.Armstrong@dodgit.com,10521 PACES AVE APT AI-1111,MATTHEWS,NC  ,28105,http://abebooks.com,TRUE
Doris,Barks,f ,Doris.A.Barks@mailinator.com,1034 OAKLAND DR,MOBILE,AL  ,36609,http://typepad.com,TRUE
Ashley,Swanger,f ,Ashley.M.Swanger@mailinator.com,1066 US 27,CLEWISTON,FL  ,33440,http://minecraftforum.net,FALSE
George,Duffy,m ,George.C.Duffy@spambob.com,102 SPRING ST APT 1F,NAUGATUCK,CT  ,6770,http://search-results.com,TRUE
Pedro,Baudoin,m ,Pedro.A.Baudoin@trashymail.com,10101 S GESSNER DR APT AU-101,HOUSTON,TX  ,77071,http://nike.com,FALSE
Jo,Vincent,f ,Jo.D.Vincent@dodgit.com,11 ANITA PL,AMITY HARBOR,NY  ,11701,http://nydailynews.com,TRUE
Charles,Frasher,m ,Charles.J.Frasher@trashymail.com,102 SHIPWAY # 38183,DUNDALK,MD  ,21222,http://ikea.com,FALSE
Doreen,Barnes,f ,Doreen.H.Barnes@mailinator.com,101 S 7TH ST STE 1,AKRON,PA  ,17501,http://llbean.com,TRUE
Cordell,Flynn,m ,Cordell.L.Flynn@mailinator.com,1024 S HALL ST,ENNIS,TX  ,75119,http://made-in-china.com,TRUE
Latonia,Bradbury,f ,Latonia.R.Bradbury@pookmail.com,1010 E 3400 N,LAYTON,UT  ,84040,http://food.com,FALSE
Gwendolyn,Inoue,f ,Gwendolyn.C.Inoue@trashymail.com,1021 STONEYBROOK DR,MARTINEZ,CA  ,94553,http://wikimapia.org,TRUE
Deon,Walston,m ,Deon.R.Walston@mailinator.com,10436 SERENITY DR,DEMOTTE,IN  ,46310,http://vimeo.com,FALSE
Luis,Magill,m ,Luis.K.Magill@trashymail.com,10521 85TH AVE NE,HANNAH,ND  ,58239,http://bizjournals.com,FALSE
Louie,Keller,f ,Louie.J.Keller@mailinator.com,10101 REUNION PL STE 100,SAN ANTONIO,TX  ,78216,http://justdial.com,TRUE
Betty,Lemley,f ,Betty.R.Lemley@mailinator.com,101 OAK ST,AUBURN,AL  ,36830,http://askmefast.com,TRUE
Richard,Palmer,m ,Richard.S.Palmer@pookmail.com,10937 BLOOMFIELD ST APT 3,NORTH HOLLYWOOD,CA  ,91602,http://victoriassecret.com,FALSE
Joseph,Farrell,m ,Joseph.M.Farrell@trashymail.com,1001 LIMESTONE ST NW,RUSSELLVILLE,AL  ,35653,http://imageshack.us,FALSE
Luis,Perkins,m ,Luis.R.Perkins@spambob.com,10776 164TH,JAMAICA,NY  ,11433,http://reverbnation.com,FALSE
Kristine,Estep,f ,Kristine.W.Estep@pookmail.com,1003 E EARLE ST,TYLER,TX  ,75702,http://officedepot.com,FALSE
Karyn,Neal,f ,Karyn.J.Neal@pookmail.com,1066 S MAIN ST,SCOTTSBURG,IN  ,47170,http://alexa.com,TRUE
Nicole,Johnson,f ,Nicole.D.Johnson@pookmail.com,10448 S GRAYLING RD,ROSCOMMON,MI  ,48653,http://twitter.com,FALSE
Lisa,Todd,f ,Lisa.J.Todd@dodgit.com,1034 NW 574 RD,COLLINS,MO  ,64738,http://livestrong.com,FALSE
Tabatha,Keith,f ,Tabatha.J.Keith@mailinator.com,108 WASHINGTON PL,PITTSBURGH,PA  ,15219,http://jcpenney.com,TRUE
Jessica,Keith,f ,Jessica.C.Keith@dodgit.com,106 N 31ST ST,OZARK,AR  ,72949,http://wsj.com,TRUE
Alice,Peres,f ,Alice.J.Peres@trashymail.com,1037 ELMIRA,BROOKLEY FIELD,AL  ,36601,http://today.com,FALSE
Lisa,Day,f ,Lisa.W.Day@dodgit.com,111 SIMSBURY RD STE 5,AVON,CT  ,6001,http://officedepot.com,FALSE
Lynn,Campbell,m ,Lynn.L.Campbell@spambob.com,114 E 1150 S,LADOGA,IN  ,47954,http://intuit.com,TRUE
Michael,Smith,m ,Michael.N.Smith@pookmail.com,1 WILTNY LN,SKIPPERS,VA  ,23879,http://twitter.com,FALSE
Donald,Wells,m ,Donald.J.Wells@trashymail.com,1 HORNBACK MILL SPUR RD,LEITCHFIELD,KY  ,42754,http://justdial.com,TRUE
Jeffrey,Bustamante,m ,Jeffrey.K.Bustamante@mailinator.com,1 N FRANKLIN ST,WATKINS GLEN,NY  ,14891,http://made-in-china.com,TRUE
Gloria,Blount,f ,Gloria.D.Blount@spambob.com,1 EZRA LINDSEY RD,BROWNSVILLE,KY  ,42210,http://vimeo.com,FALSE
Billie,Garcia,f ,Billie.J.Garcia@mailinator.com,1 GROVELAND ST,SPRINGFIELD,MA  ,1108,http://ikea.com,FALSE
Leo,Richardson,m ,Leo.L.Richardson@trashymail.com,1 CALLE ZAFIRO,MANATI,PR  ,674,http://askmefast.com,TRUE
Antonio,Rolon,m ,Antonio.E.Rolon@pookmail.com,1 CALLE AMADEO SANTIAGO,CAMUY,PR  ,627,http://imageshack.us,FALSE
James,Marr,m ,James.B.Marr@spambob.com,1 CITYPLACE DR STE 260,SAINT LOUIS,MO  ,63141,http://llbean.com,TRUE
Skye,Myles,f ,Skye.E.Myles@trashymail.com,10 S REED ST,ROCKDALE,IL  ,60436,http://today.com,FALSE
Janis,Green,f ,Janis.S.Green@spambob.com,1 DUNCASTER LN,VERNON ROCKVILLE,CT  ,6066,http://livestrong.com,FALSE
Clarence,Montague,m ,Clarence.B.Montague@dodgit.com,100 BROOKCLIFF ST,MARION,KY  ,42064,http://bizjournals.com,FALSE
Lynn,Felton,f ,Lynn.R.Felton@pookmail.com,1 RIVERSIDE DR,HILLSDALE,NJ  ,7642,http://alexa.com,TRUE
Alex,Johnson,m ,Alex.Y.Johnson@spambob.com,1 ABBEY LN APT 29,DOVER,NH  ,3820,http://food.com,FALSE
Willie,Dyer,m ,Willie.B.Dyer@trashymail.com,10 E CHURCH ST STE 2A,MARTINSVILLE,VA  ,24112,http://wsj.com,TRUE
Ruth,Johnson,f ,Ruth.K.Johnson@trashymail.com,1 MEKOVI DR,SICKLERVILLE,NJ  ,8081,http://wikimapia.org,TRUE
Timothy,Sanders,m ,Timothy.D.Sanders@trashymail.com,100 CAMPUS DR STE 250 # 8165,FLORHAM PARK,NJ  ,7932,http://jcpenney.com,TRUE
Julianne,Wofford,f ,Julianne.A.Wofford@trashymail.com,100 3 VILLAGE PLZ,SETAUKET,NY  ,11733,http://reverbnation.com,FALSE
Alana,Moller,f ,Alana.N.Moller@dodgit.com,100 SUNSET DR APT 201,CARY,IL  ,60013,http://intuit.com,TRUE
Sharon,Harkins,f ,Sharon.J.Harkins@dodgit.com,100 KINGS DR,ALICEVILLE,AL  ,35442,http://nydailynews.com,TRUE
Abraham,Griffith,m ,Abraham.D.Griffith@mailinator.com,100 OGRARR RD,LAWNDALE,NC  ,28090,http://victoriassecret.com,FALSE
Rhoda,Chason,f ,Rhoda.B.Chason@mailinator.com,1 EXPOCENTRE DR STE D,TOPEKA,KS  ,66612,http://pch.com,TRUE
Shana,Branch,f ,Shana.W.Branch@pookmail.com,100 SUMNER AVE,BELLEVUE,PA  ,15202,http://nba.com,FALSE
Patricia,Davis,f ,Patricia.C.Davis@pookmail.com,100 BROADWAY DR,SCOTT,LA  ,70583,http://bitly.com,TRUE
Crystal,Holder,f ,Crystal.D.Holder@dodgit.com,1 HORACE MANN PLZ,SPRINGFIELD,IL  ,62715,http://snagajob.com,FALSE
Anna,Eilers,f ,Anna.G.Eilers@spambob.com,1 RIVERSIDE DR,ALTON,NH  ,3809,http://businessinsider.com,FALSE
Stacey,Murray,f ,Stacey.D.Murray@mailinator.com,1 CITY CTR STE 600,SAINT LOUIS,MO  ,63101,http://searchcompletion.com,FALSE
Francis,Hunsaker,m ,Francis.B.Hunsaker@dodgit.com,100 CAMPUS DR STE 250,FLORHAM PARK,NJ  ,7932,http://legacy.com,FALSE
Wilson,Gardner,m ,Wilson.S.Gardner@trashymail.com,100 KINGS CT,SAINT ELMO,AL  ,36361,http://mcafee.com,FALSE
Virginia,Torres,f ,Virginia.R.Torres@mailinator.com,1 MEHUAH WAY,RED BANK,NJ  ,7701,http://pbskids.org,FALSE
Patrick,Peak,m ,Patrick.E.Peak@dodgit.com,100 2ND ST,WEST CONCORD,MN  ,55985,http://mylife.com,TRUE
Thomas,Seal,m ,Thomas.S.Seal@pookmail.com,100 OGIENE CIR,JEFFERSON,NC  ,28640,http://gsmarena.com,TRUE
Victoria,Brooks,f ,Victoria.C.Brooks@pookmail.com,1 ABBEY CT,BEAR,DE  ,19701,http://webcrawler.com,TRUE
Carrie,Quinones,f ,Carrie.J.Quinones@spambob.com,1 WILSON RIDGE ESTATE RD,LIBERTY,KY  ,42539,http://ask.com,TRUE
Bernice,Sato,f ,Bernice.T.Sato@dodgit.com,1 N FITIAR LN,GLENWOOD,IL  ,60425,http://blackberry.com,FALSE
Robert,Keller,m ,Robert.M.Keller@pookmail.com,1 DUNBARTON DR,NASHUA,NH  ,3063,http://pogo.com,TRUE
Geraldine,Burton,f ,Geraldine.B.Burton@spambob.com,1 CALLE YAGRUMO,MANATI,PR  ,674,http://winzip.com,FALSE
William,Cox,m ,William.R.Cox@mailinator.com,10 E BROAD ST STE 1,HOPEWELL,NJ  ,8525,http://city-data.com,FALSE
Roy,Roberson,m ,Roy.V.Roberson@pookmail.com,1 CALLE ALFREDO MEDINA,GUAYANILLA,PR  ,656,http://cbs.com,TRUE
Sarah,Warner,f ,Sarah.G.Warner@dodgit.com,10 S MAIN ST STE 13,SULLIVAN,IL  ,61951,http://peoplefinders.com,TRUE
Bernard,Chung,m ,Bernard.D.Chung@spambob.com,1 GRIRIO LN NE,IOWA CITY,IA  ,52240,http://hostgator.com,TRUE
Pedro,Fischer,m ,Pedro.E.Fischer@trashymail.com,10101 KEMPWOOD DR APT 155,HOUSTON,TX  ,77080,http://snagajob.com,FALSE
Patrick,Eubanks,m ,Patrick.M.Eubanks@mailinator.com,10937 78TH ST NE,FAIRDALE,ND  ,58229,http://gsmarena.com,TRUE
Vannesa,Hubbard,f ,Vannesa.F.Hubbard@trashymail.com,1024 S APACHE LN APT A,PEORIA,IL  ,61607,http://blackberry.com,FALSE
Howard,Clements,m ,Howard.R.Clements@trashymail.com,10436 HIGH HOLLOWS DR APT 142,DALLAS,TX  ,75230,http://pch.com,TRUE
Christopher,White,m ,Christopher.L.White@pookmail.com,1003 CROSS BRONX EXPY,BRONX,NY  ,10460,http://rt.com,TRUE
Thomas,Sheppard,m ,Thomas.M.Sheppard@pookmail.com,102 SECOND ST,LULA,MS  ,38644,http://hostgator.com,TRUE
William,Wardle,m ,William.J.Wardle@trashymail.com,1034 NASON ST NW,GRAND RAPIDS,MI  ,49504,http://pogo.com,TRUE
Steven,Pfeffer,m ,Steven.F.Pfeffer@mailinator.com,1066 RACE TRACK RD,CENTRALIA,IL  ,62801,http://businessinsider.com,FALSE
Scott,Benjamin,m ,Scott.L.Benjamin@mailinator.com,106 N 2600 W,BRIGHAM CITY,UT  ,84302,http://city-data.com,FALSE
Matthew,Williams,m ,Matthew.F.Williams@dodgit.com,1001 LAKEWOOD DR,STERRETT,AL  ,35147,http://cbs.com,TRUE
Regina,Smith,f ,Regina.W.Smith@dodgit.com,10448 PETROS HWY,OLIVER SPGS,TN  ,37840,http://ask.com,TRUE
Mark,Pham,m ,Mark.A.Pham@mailinator.com,1021 SEMINOLE BLVD,LAKE PARK,FL  ,33403,http://pbskids.org,FALSE
Ricardo,Jones,m ,Ricardo.M.Jones@pookmail.com,108 W STATE ST STE 1,ITHACA,NY  ,14850,http://legacy.com,FALSE
George,Brooks,m ,George.S.Brooks@spambob.com,1010 CURTISS ST STE 1,DOWNERS GROVE,IL  ,60515,http://webcrawler.com,TRUE
Kimberly,Ryan,f ,Kimberly.J.Ryan@dodgit.com,101 OAK AVE,OZARK,AL  ,36360,http://winzip.com,FALSE
John,Boudreau,m ,John.M.Boudreau@mailinator.com,11 ALVENA AVE STE 105,CORTLAND,NY  ,13045,http://mcafee.com,FALSE
Willie,Benson,m ,Willie.K.Benson@trashymail.com,1037 E 15TH ST,JASPER,IN  ,47549,http://peoplefinders.com,TRUE
Charles,Barron,m ,Charles.R.Barron@trashymail.com,107 RODNEY BLDG,WILMINGTON,DE  ,19810,http://mylife.com,TRUE
Veronica,Johnson,f ,Veronica.R.Johnson@pookmail.com,105200 E LAMERIEW AVE,TANGIPAHOA,LA  ,70465,http://bitly.com,TRUE
John,Rosales,m ,John.A.Rosales@mailinator.com,101 S 2ND ST APT 920,HARRISBURG,PA  ,17101,http://searchcompletion.com,FALSE
Lloyd,Lee,m ,Lloyd.J.Lee@pookmail.com,111 SHERMAN ST,HARTFORD,CT  ,6105,http://rt.com,TRUE
Gwen,Richardson,f ,Gwen.A.Richardson@pookmail.com,114 DEER TRACE TRL,WETUMPKA,AL  ,36092,http://nba.com,FALSE
Courtney,Langford,f ,Courtney.D.Langford@trashymail.com,111 SANTA ROSA AVE STE 300,SANTA ROSA,CA  ,95404,http://panoramio.com,FALSE
Angelica,Martin,f ,Angelica.G.Martin@trashymail.com,114 DEER TRACE DR,CHILDERSBURG,AL  ,35044,http://yellowpages.com,TRUE
Sheila,Kennedy,f ,Sheila.T.Kennedy@mailinator.com,100 CAMP C,ANGOLA,LA  ,70712,http://patch.com,TRUE
John,Beard,m ,John.E.Beard@mailinator.com,1 ABBERTON RD,CANTERBURY,NH  ,3224,http://imgur.com,FALSE
Harry,Jackson,m ,Harry.A.Jackson@trashymail.com,1 MEDICAL PKWY STE 102,DALLAS,TX  ,75234,http://urbanspoon.com,TRUE
Steven,Vega,m ,Steven.C.Vega@dodgit.com,10 E BLACKWELL ST APT 1A,DOVER,NJ  ,7801,http://wigetmedia.com,TRUE
Lee,Akers,f ,Lee.W.Akers@trashymail.com,100 OGDINH DR,HOT SPRINGS,NC  ,28743,http://nationalgeographic.com,FALSE
William,Carter,m ,William.E.Carter@pookmail.com,1 WILSON CRK,DONALDS,SC  ,29638,http://ebay.com,FALSE
Gary,Rangel,m ,Gary.K.Rangel@spambob.com,1 GREYSTONE ROAD EXT,PLYMOUTH,CT  ,6782,http://ancestry.com,FALSE
William,Young,m ,William.M.Young@mailinator.com,10 S BRIAR HOLLOW LN UNIT 81,HOUSTON,TX  ,77027,http://bhg.com,FALSE
Maurice,Perry,m ,Maurice.C.Perry@spambob.com,1 HOPEWELL DR,SHERIDAN,AR  ,72150,http://angieslist.com,TRUE
Mary,Ortiz,f ,Mary.J.Ortiz@mailinator.com,1 EXPOCENTRE DR STE A,TOPEKA,KS  ,66612,http://bleacherreport.com,FALSE
Virginia,Goldstein,f ,Virginia.M.Goldstein@dodgit.com,100 KINGS CT,RIVER FALLS,AL  ,36361,http://pof.com,TRUE
Jerry,King,m ,Jerry.A.King@trashymail.com,1 CALLE ALCIRA,VEGA BAJA,PR  ,693,http://blekko.com,FALSE
Tyler,Morin,m ,Tyler.B.Morin@dodgit.com,100 BROAD STREET LN,FOREST HOME,AL  ,36030,http://tasteofhome.com,FALSE
George,Cox,m ,George.D.Cox@spambob.com,1 CALLE YAGRUMO,ARECIBO,PR  ,612,http://vrbo.com,TRUE
Kevin,Mina,m ,Kevin.G.Mina@pookmail.com,1 CITICORP,CAROL STREAM,IL  ,60132,http://nokia.com,TRUE
Lawrence,Cotner,m ,Lawrence.P.Cotner@spambob.com,1 N FEBDEH E,DRIGGS,ID  ,83422,http://cafepress.com,TRUE
Alberta,Inouye,f ,Alberta.C.Inouye@pookmail.com,100 SUMMIT AVE,CHATHAM,NJ  ,7928,http://yellowpages.com,TRUE
Richard,Frady,m ,Richard.M.Frady@pookmail.com,1 DUCKS LN,SYLACAUGA,AL  ,35150,http://sears.com,FALSE
Barbara,Schneider,f ,Barbara.J.Schneider@dodgit.com,1 RIVERSHORE DR,STEEP FALLS,ME  ,4085,http://tigerdirect.com,TRUE
Amy,Parish,f ,Amy.C.Parish@pookmail.com,100 2ND ST,NORTHUMBERLAND,PA  ,17857,http://symantec.com,FALSE
Teresa,Edmunds,f ,Teresa.D.Edmunds@spambob.com,1052 W PARK AVE,ORANGE,TX  ,77630,http://tasteofhome.com,FALSE
Carrie,Voris,f ,Carrie.J.Voris@mailinator.com,10435 N LOOMIS RD,CLARE,MI  ,48617,http://bleacherreport.com,FALSE
Angelo,Harless,m ,Angelo.R.Harless@pookmail.com,1024 PARK AVE STE 1,PLAINFIELD,NJ  ,7060,http://cafepress.com,TRUE
Archie,Bess,m ,Archie.M.Bess@mailinator.com,108 W MAIN ST STE A,PAYSON,AZ  ,85541,http://patch.com,TRUE
Helen,Smith,f ,Helen.J.Smith@pookmail.com,1034 N WELLS ST,CHICAGO,IL  ,60610,http://sears.com,FALSE
John,Vicente,m ,John.J.Vicente@trashymail.com,101 NW AVENUE K,HAMLIN,TX  ,79520,http://vrbo.com,TRUE
Ruth,Cantrell,f ,Ruth.D.Cantrell@trashymail.com,10101 FORUM PARK DR APT 2102,HOUSTON,TX  ,77036,http://angieslist.com,TRUE
Natacha,Gantz,f ,Natacha.B.Gantz@pookmail.com,101 S 144TH ST,BOYS TOWN,NE  ,68010,http://nokia.com,TRUE
Michael,Johnson,m ,Michael.G.Johnson@dodgit.com,1021 SALEM RD,UNION,NJ  ,7083,http://urbanspoon.com,TRUE
Glen,Davis,m ,Glen.C.Davis@spambob.com,106 MILL RD,EDISON,NJ  ,8817,http://wigetmedia.com,TRUE
Michael,Riley,m ,Michael.L.Riley@spambob.com,11 ALUMNI DR,ORONO,ME  ,4473,http://pof.com,TRUE
Joel,Kunz,m ,Joel.C.Kunz@pookmail.com,107 RIDGE RD,FULTON,NY  ,13069,http://symantec.com,FALSE
Terry,Bertrand,f ,Terry.A.Bertrand@mailinator.com,1066 PONTE VEDRA BLVD,PONTE VEDRA BEACH,FL  ,32082,http://tigerdirect.com,TRUE
Helen,Valadez,f ,Helen.H.Valadez@spambob.com,10937 17TH ST SE,DAZEY,ND  ,58429,http://nationalgeographic.com,FALSE
Tara,Shelton,f ,Tara.N.Shelton@spambob.com,1037 E 13TH ST,CENTRALIA,IL  ,62801,http://bhg.com,FALSE
Andre,Carreon,m ,Andre.V.Carreon@pookmail.com,1010 COUNTY ROAD 213 LOT 1847,LANETT,AL  ,36863,http://imgur.com,FALSE
Margaret,Payne,f ,Margaret.A.Payne@trashymail.com,1003 BLOOMFIELD AVE,WEST CALDWELL,NJ  ,7006,http://panoramio.com,FALSE
Judith,Lear,f ,Judith.R.Lear@dodgit.com,1001 KRASAD RD,TERRY,MS  ,39170,http://blekko.com,FALSE
Malcom,Wight,m ,Malcom.H.Wight@dodgit.com,102 SAINT MARYS CT,MORGANTON,NC  ,28655,http://ancestry.com,FALSE
Elizabeth,Williams,f ,Elizabeth.G.Williams@mailinator.com,10447 SW 24TH,MIRAMAR,FL  ,33025,http://ebay.com,FALSE
Tyler,Stockdale,m ,Tyler.J.Stockdale@spambob.com,1066 PLATEAU LN,WAUKESHA,WI  ,53186,http://wired.com,FALSE
Matthew,Stockdale,m ,Matthew.L.Stockdale@dodgit.com,102 S WALNUT ST,COMMERCE,OK  ,74339,http://uncoverthenet.com,TRUE
Nick,Grant,m ,Nick.M.Grant@mailinator.com,11 ALT DE BUZO,HUMACAO,PR  ,791,http://groupon.com,FALSE
Ronald,Willis,m ,Ronald.C.Willis@dodgit.com,1001 KINGS WAY,DORA,AL  ,35201,http://comcast.com,TRUE
Chester,Farrow,m ,Chester.M.Farrow@mailinator.com,10447 RAINIER AVE S,SEATTLE,WA  ,98178,http://microsoft.com,TRUE
Martha,Gallegos,f ,Martha.J.Gallegos@spambob.com,1052 THOMAS FOX DR E,NORTH TONAWANDA,NY  ,14120,http://prlog.org,TRUE
Joel,Robinson,m ,Joel.J.Robinson@trashymail.com,101 NORTHTURN LN,LEVITTOWN,PA  ,19054,http://cdc.gov,FALSE
Phillip,Walters,m ,Phillip.R.Walters@dodgit.com,108 W JEFFERSON ST STE 501,SYRACUSE,NY  ,13202,http://indiatimes.com,FALSE
Mary,Duncan,f ,Mary.K.Duncan@dodgit.com,107 RES KENNEDY,MAYAGUEZ,PR  ,682,http://ndtv.com,TRUE
Brenda,Burbach,f ,Brenda.J.Burbach@mailinator.com,1034 N UNIVERSITY AVE,ARCHER,FL  ,32618,http://trulia.com,TRUE
Margaret,Rowe,f ,Margaret.J.Rowe@trashymail.com,1010 CADIZ ST STE 105,DALLAS,TX  ,75215,http://sfgate.com,TRUE
Edith,Torres,f ,Edith.M.Torres@pookmail.com,1037 BAYSHORE AVE UNIT 4A # 1107,BRIGANTINE,NJ  ,8203,http://space.com,TRUE
Deon,Ohara,f ,Deon.J.Ohara@mailinator.com,1024 N 2ND AVE UNIT 639,PHOENIX,AZ  ,85003,http://yardbarker.com,FALSE
Shaunna,Clark,f ,Shaunna.T.Clark@dodgit.com,1003 ARLENE CT,BLOOMINGTON,IL  ,61701,http://chron.com,TRUE
Sherman,Duff,m ,Sherman.J.Duff@pookmail.com,106 MICHAELS AVE,MONROEVILLE,AL  ,36460,http://systweak.com,FALSE
Venus,Bell,f ,Venus.P.Bell@spambob.com,101 S 11TH ST RM 207,DUNCAN,OK  ,73533,http://zoominfo.com,FALSE
Joe,Baker,m ,Joe.S.Baker@mailinator.com,1021 PARK AVE BSMT 6,HOBOKEN,NJ  ,7030,http://delta.com,FALSE
Sara,Perkins,f ,Sara.M.Perkins@trashymail.com,10936 49TH AVE N,SAINT PETERSBURG,FL  ,33708,http://speedbit.com,TRUE
John,Roman,m ,John.S.Roman@mailinator.com,10101 FORUM PARK DR APT 2067,HOUSTON,TX  ,77036,http://metrolyrics.com,FALSE
Karen,Gallegos,f ,Karen.J.Gallegos@pookmail.com,10435 DENNI ST,CYPRESS,CA  ,90630,http://ups.com,TRUE
Jan,Moore,f ,Jan.G.Moore@spambob.com,114 CORPORATE DR,BROOKFIELD,WI  ,53045,http://fedex.com,FALSE
Kathy,Martin,f ,Kathy.A.Martin@trashymail.com,111 S WASHINGTON AVE TRLR 2,LEWES,DE  ,19958,http://chron.com,TRUE
Florence,Smith,f ,Florence.S.Smith@dodgit.com,1 DUCKS LN,ALEXANDRIA,AL  ,35151,http://trulia.com,TRUE
Bobbie,Chapman,m ,Bobbie.G.Chapman@spambob.com,1 MEDICAL PARK DR,GUNTERSVILLE,AL  ,35976,http://delta.com,FALSE
Aaron,Garza,m ,Aaron.O.Garza@trashymail.com,1 GREENWOOD RD,MOUNTAINSIDE,NJ  ,7092,http://uncoverthenet.com,TRUE
Regina,Hector,f ,Regina.M.Hector@dodgit.com,10 S BRIAR HOLLOW LN UNIT 20,HOUSTON,TX  ,77027,http://space.com,TRUE
Christopher,Williams,m ,Christopher.B.Williams@dodgit.com,1 CALLE ACUAMARINA,DORADO,PR  ,646,http://comcast.com,TRUE
Samuel,Marshall,m ,Samuel.D.Marshall@dodgit.com,100 BRITTANYS LN,MIDLAND CITY,AL  ,36350,http://prlog.org,TRUE
Catherine,Carpio,f ,Catherine.R.Carpio@spambob.com,100 2ND ST,NEW CUMBERLAND,PA  ,17070,http://ndtv.com,TRUE
Kenneth,Richards,m ,Kenneth.M.Richards@trashymail.com,10 E BLACKWELL ST APT 1419 # 2M,DOVER,NJ  ,7801,http://systweak.com,FALSE
David,Bailey,m ,David.P.Bailey@pookmail.com,1 CALLE WILSON,UTUADO,PR  ,641,http://cdc.gov,FALSE
Oscar,Lewis,m ,Oscar.L.Lewis@dodgit.com,1 WILLOWTREE CT,BARNEGAT,NJ  ,8005,http://microsoft.com,TRUE
Mark,Jones,m ,Mark.T.Jones@mailinator.com,1 N EVERGREEN RD,EDISON,NJ  ,8837,http://yardbarker.com,FALSE
Nakesha,Huber,f ,Nakesha.J.Huber@trashymail.com,100 OCHLLI RD,EAGLE SPRINGS,NC  ,27242,http://speedbit.com,TRUE
David,Mckamey,m ,David.H.Mckamey@mailinator.com,1 HOMESTEAD ST,PALMER,MA  ,1069,http://metrolyrics.com,FALSE
Rebecca,Chavarria,f ,Rebecca.M.Chavarria@dodgit.com,100 CAMINO DEL BUCARE,DORADO,PR  ,646,http://indiatimes.com,FALSE
Lupe,Hampton,f ,Lupe.M.Hampton@pookmail.com,1 ABAJO DR,LOS LUNAS,NM  ,87031,http://sfgate.com,TRUE
Michael,Mcpeters,m ,Michael.B.Mcpeters@dodgit.com,100 SUMMERHILL RD STE 1,SPOTSWOOD,NJ  ,8884,http://fedex.com,FALSE
Donald,Olinger,m ,Donald.J.Olinger@pookmail.com,100 KINGS CT,PINE HILL,AL  ,36361,http://groupon.com,FALSE
Jermaine,Lozada,m ,Jermaine.S.Lozada@mailinator.com,1 EXCHANGE PL STE 6176 # 713,JERSEY CITY,NJ  ,7302,http://ups.com,TRUE
Paul,Forward,m ,Paul.R.Forward@trashymail.com,1 RIVERHILL RD,MASHPEE,MA  ,2649,http://wired.com,FALSE
Devora,Coughlin,f ,Devora.M.Coughlin@trashymail.com,1 CIPS,SPRINGFIELD,IL  ,62739,http://zoominfo.com,FALSE
Sherley,Lee,f ,Sherley.T.Lee@trashymail.com,1 WILLOWDALE DR,GORHAM,ME  ,4038,http://blogspot.com,FALSE
Joshua,Johnson,m ,Joshua.B.Johnson@spambob.com,1 DRUMMER HILL RD,LEVERETT,MA  ,1054,http://livejournal.com,FALSE
Carlene,Walker,f ,Carlene.M.Walker@spambob.com,1 CIOLDS RD,FLORISSANT,CO  ,80816,http://csmonitor.com,TRUE
