fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
Roy,Martin,m ,Roy.J.Martin@spambob.com,100 CENTRAL AVE # 4835 # 1169,KEARNY,NJ  ,7032,http://acer.com,FALSE
Carolyn,Betts,f ,Carolyn.C.Betts@spambob.com,100 ALDER LN,SAN ANTONIO,TX  ,78289,http://acer.com,FALSE
Roger,Jones,m ,Roger.M.Jones@pookmail.com,1 KNOLLWOOD CT,ENGLISHTOWN,NJ  ,7726,http://acer.com,FALSE
Lilia,Amen,f ,Lilia.C.Amen@spambob.com,1 BONDS DR,GRANT,AL  ,35747,http://acer.com,FALSE
Rachel,Wilson,f ,Rachel.H.Wilson@spambob.com,1 TIMBERLANE DR,MASHPEE,MA  ,2649,http://acer.com,FALSE
Donna,Olson,f ,Donna.J.Olson@trashymail.com,100 GREEN ACRES HILL ST,MILLERS CREEK,NC  ,28651,http://acer.com,FALSE
Judith,Hewitt,f ,Judith.D.Hewitt@pookmail.com,1000 N LEMOORE AVE APT 25,LEMOORE,CA  ,93245,http://adf.ly,TRUE
John,Woodford,m ,John.S.Woodford@pookmail.com,1 LONGMEADOW DR,ROWLEY,MA  ,1969,http://adf.ly,TRUE
John,Johnson,m ,John.M.Johnson@pookmail.com,101 W PARK ST APT 302,URBANA,IL  ,61801,http://adf.ly,TRUE
Marguerite,Hafley,f ,Marguerite.D.Hafley@dodgit.com,1 INTERNATIONAL PL STE 830,BOSTON,MA  ,2110,http://adf.ly,TRUE
Patricia,Castillo,f ,Patricia.D.Castillo@trashymail.com,10 COTTONWOAD,OROVILLE,CA  ,95965,http://adf.ly,TRUE
Beth,Friddle,f ,Beth.D.Friddle@dodgit.com,1 WATTEP LN,PROSPECT,VA  ,23960,http://adf.ly,TRUE
Richard,Hicks,m ,Richard.A.Hicks@mailinator.com,1 PONDVIEW CIR,NATICK,MA  ,1760,http://adf.ly,TRUE
Eric,Mcswain,m ,Eric.N.Mcswain@dodgit.com,1 CALLE AMADOR E,CAMUY,PR  ,627,http://adf.ly,TRUE
Teresa,Robertson,f ,Teresa.D.Robertson@trashymail.com,100 E AVENUE D,MELBOURNE,FL  ,32901,http://adf.ly,TRUE
Richard,Kaye,m ,Richard.C.Kaye@trashymail.com,1 1ST AVE,BRANFORD,CT  ,6405,http://adf.ly,TRUE
Jimmy,Hutchins,m ,Jimmy.E.Hutchins@pookmail.com,100 WILLIAMS BR,PINSONFORK,KY  ,41555,http://adf.ly,TRUE
Edward,Villanueva,m ,Edward.G.Villanueva@mailinator.com,12025 57TH ST SE,KATHRYN,ND  ,58049,http://adf.ly,TRUE
Robert,Cerrone,m ,Robert.K.Cerrone@spambob.com,103 ROUTE 37 S,SHERMAN,CT  ,6784,http://adf.ly,TRUE
Esteban,Alcantara,m ,Esteban.O.Alcantara@pookmail.com,10633 60TH ST SE,LITCHVILLE,ND  ,58461,http://adf.ly,TRUE
Toby,Yap,m ,Toby.R.Yap@trashymail.com,106 E LYLE ST,MILFORD,IL  ,60953,http://adf.ly,TRUE
Stephen,Brown,m ,Stephen.G.Brown@pookmail.com,11 CALLE 15,ARECIBO,PR  ,612,http://adf.ly,TRUE
Wilma,Mitchell,f ,Wilma.E.Mitchell@trashymail.com,1001 MAIN RD,CHESTER,MA  ,1011,http://adf.ly,TRUE
Norma,Gwin,f ,Norma.N.Gwin@pookmail.com,1087 AVE MIRAMAR,ARECIBO,PR  ,612,http://adf.ly,TRUE
Maribel,Ellison,f ,Maribel.C.Ellison@mailinator.com,10167 W 600 S,MODOC,IN  ,47358,http://adf.ly,TRUE
Patricia,Jordan,f ,Patricia.D.Jordan@trashymail.com,101 JOHNS RD,PERDIDO,AL  ,36427,http://adf.ly,TRUE
Vicente,Burkett,m ,Vicente.W.Burkett@trashymail.com,10997 STATE ROUTE 12,BOONVILLE,NY  ,13309,http://adobe.com,FALSE
Tamekia,Troutman,f ,Tamekia.A.Troutman@mailinator.com,1009 2ND ST S APT 1442 # 10739,PHENIX CITY,AL  ,36869,http://adobe.com,FALSE
Arthur,Simon,m ,Arthur.S.Simon@spambob.com,108 5TH ST,AMES,IA  ,50013,http://adobe.com,FALSE
Michele,Michalski,f ,Michele.T.Michalski@dodgit.com,1031 S SULLIVAN ST,SEATTLE,WA  ,98108,http://adobe.com,FALSE
Clarence,Fricke,m ,Clarence.I.Fricke@dodgit.com,1054 S COLONIAL DR,FAYETTEVILLE,AR  ,72701,http://adobe.com,FALSE
Michael,Neff,m ,Michael.A.Neff@mailinator.com,1045 FLORAL AVE SE,GRAND RAPIDS,MI  ,49506,http://adobe.com,FALSE
Carmen,Arreola,f ,Carmen.R.Arreola@pookmail.com,10428 38TH AVE APT 1R,CORONA,NY  ,11368,http://adobe.com,FALSE
Nathan,Rosa,m ,Nathan.A.Rosa@trashymail.com,1076 SOUTHWOOD DR S,FARGO,ND  ,58103,http://adobe.com,FALSE
Antonio,Braithwaite,m ,Antonio.D.Braithwaite@trashymail.com,1015 18TH ST NW STE 504,WASHINGTON,DC  ,20036,http://adobe.com,FALSE
Joseph,Carter,m ,Joseph.L.Carter@trashymail.com,100 MEMPHREMAGOG VW,NEWPORT,VT  ,5855,http://adobe.com,FALSE
Pamela,Reed,f ,Pamela.J.Reed@pookmail.com,100 KINGS RD,LILLIAN,AL  ,35501,http://adobe.com,FALSE
Gary,Quintanilla,m ,Gary.T.Quintanilla@spambob.com,1 BULLS PL,TUSCUMBIA,AL  ,35674,http://adobe.com,FALSE
Samuel,Baker,m ,Samuel.C.Baker@pookmail.com,100 CALLE ALMADEN,VEGA BAJA,PR  ,693,http://adobe.com,FALSE
Brandi,Robinson,f ,Brandi.R.Robinson@spambob.com,1 CONSTANCE LN,BRISTOL,CT  ,6010,http://adobe.com,FALSE
Mason,Wilson,m ,Mason.C.Wilson@mailinator.com,1 LINDA DR,KINGSTON,PA  ,18704,http://adobe.com,FALSE
Edward,Rodriguez,m ,Edward.J.Rodriguez@mailinator.com,1 FLAG PLZ,PITTSBURGH,PA  ,15219,http://adobe.com,FALSE
Robert,Knox,m ,Robert.T.Knox@pookmail.com,1000 CARR 101,CABO ROJO,PR  ,623,http://adobe.com,FALSE
Douglas,Bailey,m ,Douglas.Y.Bailey@trashymail.com,1 WINDING DR STE 100 PMB 2871,PHILADELPHIA,PA  ,19131,http://adobe.com,FALSE
Anita,Wallace,f ,Anita.W.Wallace@dodgit.com,1 BLACKBERRY FRK,KIMPER,KY  ,41539,http://adobe.com,FALSE
Joel,Timmer,m ,Joel.C.Timmer@mailinator.com,100 SHADOWBROOK LN,EL CAJON,CA  ,92019,http://adobe.com,FALSE
Jonathan,Jones,m ,Jonathan.W.Jones@trashymail.com,100 MAIN ST,BUNKERVILLE,NV  ,89007,http://agame.com,FALSE
Michael,Davis,m ,Michael.T.Davis@trashymail.com,101 SUSSEX ST # 4687 # 2999,JERSEY CITY,NJ  ,7302,http://agame.com,FALSE
Lena,Roland,f ,Lena.J.Roland@dodgit.com,1 LAMBS RD,ROCKFORD,AL  ,36101,http://agame.com,FALSE
Ann,Rose,f ,Ann.S.Rose@mailinator.com,100 BROWNS LN,DEATSVILLE,AL  ,35501,http://agame.com,FALSE
Charlene,Eugene,f ,Charlene.M.Eugene@trashymail.com,100 S AVENUE F,COLLINSVILLE,OK  ,74021,http://agame.com,FALSE
Edward,Johnson,m ,Edward.E.Johnson@pookmail.com,100 COURTHOUSE SQ STE 7,BLOOMFIELD,IA  ,52537,http://agame.com,FALSE
Deborah,Palmore,f ,Deborah.S.Palmore@pookmail.com,100 AVALON LN,EAST ALTON,IL  ,62024,http://agame.com,FALSE
Van,Brown,m ,Van.J.Brown@pookmail.com,1 WILLIAM ST,LAWRENCE,MA  ,1841,http://agame.com,FALSE
Gwen,Edwards,f ,Gwen.A.Edwards@trashymail.com,1 BROWN RD,SWAMPSCOTT,MA  ,1907,http://agame.com,FALSE
Patricia,Wallace,f ,Patricia.J.Wallace@pookmail.com,1 BELLEAIR DR,SWAMPSCOTT,MA  ,1907,http://agame.com,FALSE
Susan,Kea,f ,Susan.J.Kea@trashymail.com,1 CHESTERWOOD AVE,MOUNT VERNON,NY  ,10552,http://agame.com,FALSE
Henry,Johnson,m ,Henry.S.Johnson@pookmail.com,1053 GOVERNMENT ST APT 572,MOBILE,AL  ,36604,http://agame.com,FALSE
Lou,Tunnell,f ,Lou.W.Tunnell@mailinator.com,118 VIS DEL SOL DR,BELEN,NM  ,87002,http://agame.com,FALSE
Joseph,Winland,m ,Joseph.L.Winland@spambob.com,1099 LINDEN AVE,SAN ANTONIO,TX  ,78211,http://agame.com,FALSE
Mitchell,Mann,m ,Mitchell.L.Mann@pookmail.com,1014 6TH AVE,FULTON,IL  ,61252,http://agame.com,FALSE
Deanna,Mcdaniel,f ,Deanna.A.Mcdaniel@trashymail.com,1084 BROADWAY,OAKLAND,CA  ,94607,http://agame.com,FALSE
Nicole,Lopez,f ,Nicole.J.Lopez@trashymail.com,10416 WITTER SPRINGS RD,WITTER SPRINGS,CA  ,95493,http://agame.com,FALSE
Doreen,Foster,f ,Doreen.R.Foster@pookmail.com,1075 SARDIS RD APT 656,UNION SPRINGS,AL  ,36089,http://agame.com,FALSE
Rosa,Chandler,f ,Rosa.R.Chandler@pookmail.com,10120 WESTVIEW DR APT 1905,HOUSTON,TX  ,77043,http://agame.com,FALSE
Cindy,Holmes,f ,Cindy.B.Holmes@mailinator.com,1044 TORCH RD NW,BERGHOLZ,OH  ,43908,http://agame.com,FALSE
Chester,Trent,m ,Chester.B.Trent@spambob.com,1090 CALLE SANTA ANA PMB 809110,COTO LAUREL,PR  ,780,http://alexa.com,TRUE
Cori,Brown,f ,Cori.C.Brown@trashymail.com,1023 N BELT W,SWANSEA,IL  ,62226,http://alexa.com,TRUE
Bethany,Finch,f ,Bethany.J.Finch@dodgit.com,101 E PARK BLVD STE 457,PLANO,TX  ,75074,http://alexa.com,TRUE
Justin,Harris,m ,Justin.A.Harris@spambob.com,106 YONKERS AVE,MEDFORD,NY  ,11763,http://alexa.com,TRUE
Barbara,Omeara,f ,Barbara.A.Omeara@mailinator.com,1019 SCHOHARIE TPKE APT 2,CATSKILL,NY  ,12414,http://alexa.com,TRUE
Nicholas,Garrison,m ,Nicholas.K.Garrison@spambob.com,1205 N CHURCH ST APT 100,MOORESTOWN,NJ  ,8057,http://alexa.com,TRUE
Karyn,Neal,f ,Karyn.J.Neal@pookmail.com,1066 S MAIN ST,SCOTTSBURG,IN  ,47170,http://alexa.com,TRUE
Valerie,Corr,f ,Valerie.H.Corr@trashymail.com,11 E GREENWAY PLZ STE 1100,HOUSTON,TX  ,77046,http://alexa.com,TRUE
Melissa,Felder,f ,Melissa.H.Felder@spambob.com,1035 W 42ND PL,HIALEAH,FL  ,33012,http://alexa.com,TRUE
Cheryl,Delgado,f ,Cheryl.S.Delgado@trashymail.com,1 JOSEPHINE ST,LISBON FALLS,ME  ,4252,http://alexa.com,TRUE
Harold,Crawford,m ,Harold.J.Crawford@spambob.com,1 SILVER STAR CT UNIT 1,VERNON,NJ  ,7462,http://alexa.com,TRUE
Samantha,Mcclung,f ,Samantha.C.Mcclung@spambob.com,1 ACADEMY ST,NORWALK,CT  ,6857,http://alexa.com,TRUE
Timothy,Stevens,m ,Timothy.C.Stevens@mailinator.com,1001 WEST LOOP S STE 808,HOUSTON,TX  ,77027,http://alexa.com,TRUE
Eric,Phillips,m ,Eric.H.Phillips@dodgit.com,101 BRANTWOOD AVE,CENTERVILLE,GA  ,31028,http://alexa.com,TRUE
Belinda,Perkins,f ,Belinda.G.Perkins@spambob.com,1 MARKET ST # 2236 # 1566,PASSAIC,NJ  ,7055,http://alexa.com,TRUE
Elizabeth,Anderson,f ,Elizabeth.H.Anderson@mailinator.com,1 CALLE DESVIO SUR,DORADO,PR  ,646,http://alexa.com,TRUE
Victor,Martinez,m ,Victor.A.Martinez@spambob.com,100 FOOTHILL RD,WINFIELD,AL  ,35594,http://alexa.com,TRUE
Thurman,Poindexter,m ,Thurman.R.Poindexter@mailinator.com,10000 WESTHILL RD,GRASS VALLEY,CA  ,95945,http://alexa.com,TRUE
George,Johnson,m ,George.A.Johnson@trashymail.com,1 JOHNNYCAKE LN,NEW HARTFORD,CT  ,6057,http://alexa.com,TRUE
Lynn,Felton,f ,Lynn.R.Felton@pookmail.com,1 RIVERSIDE DR,HILLSDALE,NJ  ,7642,http://alexa.com,TRUE
Glenn,Hernandez,m ,Glenn.E.Hernandez@trashymail.com,101 ANN CT,PRATTVILLE,AL  ,36067,http://alibaba.com,TRUE
Faye,Harris,f ,Faye.T.Harris@trashymail.com,1 BLUE BIRD RD,SULLIGENT,AL  ,35586,http://alibaba.com,TRUE
Frances,Lilly,f ,Frances.J.Lilly@mailinator.com,1 EVERGREEN FARMS RD,SCARBOROUGH,ME  ,4074,http://alibaba.com,TRUE
Danielle,Green,f ,Danielle.G.Green@trashymail.com,100 HEDGEWOOD CT,CARY,NC  ,27519,http://alibaba.com,TRUE
Mary,Martin,f ,Mary.R.Martin@spambob.com,1 FREDERICK AVE,ELMONT,NY  ,11003,http://alibaba.com,TRUE
Walter,Fulmer,m ,Walter.C.Fulmer@trashymail.com,1 TRAILSIDE CIR,SUDBURY,MA  ,1776,http://alibaba.com,TRUE
Matt,Levy,m ,Matt.N.Levy@dodgit.com,1 WOODCREST AVE,BRIDGETON,NJ  ,8302,http://alibaba.com,TRUE
Marshall,Carberry,m ,Marshall.P.Carberry@trashymail.com,100 LAKE PALOURDE BYPASS RD,MORGAN CITY,LA  ,70380,http://alibaba.com,TRUE
Jimmy,Phair,m ,Jimmy.M.Phair@trashymail.com,1 COUNTRYSIDE DR,CHATHAM,MA  ,2633,http://alibaba.com,TRUE
Todd,Moses,m ,Todd.M.Moses@pookmail.com,1 CALLE 1 MAGUEYES,YAUCO,PR  ,698,http://alibaba.com,TRUE
Lynn,Philbrick,m ,Lynn.B.Philbrick@dodgit.com,100 SPRING VALLEY LAKE RD,HENDERSON,NC  ,27537,http://alibaba.com,TRUE
Tomas,Mcdonald,m ,Tomas.M.Mcdonald@trashymail.com,1043 PRAIRIE AVE,CINCINNATI,OH  ,45215,http://alibaba.com,TRUE
Josephine,Abrams,f ,Josephine.P.Abrams@pookmail.com,1038 JUDSON ST,ADEL,GA  ,31620,http://alibaba.com,TRUE
William,Amos,m ,William.D.Amos@dodgit.com,108 CALLE VILLANUEVA,ISABELA,PR  ,662,http://alibaba.com,TRUE
Henry,Guzman,m ,Henry.C.Guzman@pookmail.com,1009 W MICHELTORENA ST,SANTA BARBARA,CA  ,93101,http://alibaba.com,TRUE
Lucille,Tucker,f ,Lucille.M.Tucker@trashymail.com,1139 PARK LN N,FRANKLIN SQ,NY  ,11010,http://alibaba.com,TRUE
Michael,Miranda,m ,Michael.C.Miranda@mailinator.com,1032 W 20TH ST,HAZLETON,PA  ,18202,http://alibaba.com,TRUE
Connie,Chapman,f ,Connie.D.Chapman@mailinator.com,1055 MAIN AVE APT 9,CLIFTON,NJ  ,7011,http://alibaba.com,TRUE
Antonio,Felix,m ,Antonio.R.Felix@pookmail.com,1015 W JEFFERSON ST APT 1,SANDUSKY,OH  ,44870,http://alibaba.com,TRUE
Pamela,Baird,f ,Pamela.R.Baird@spambob.com,10771 MONROE ROAD 707,PARIS,MO  ,65275,http://alibaba.com,TRUE
Alfred,Marks,m ,Alfred.B.Marks@mailinator.com,106 PASSAIC ST # 1591 # 3256,PASSAIC,NJ  ,7055,http://aliexpress.com,FALSE
Noriko,Reed,f ,Noriko.P.Reed@mailinator.com,1001 SANDIDGE RD,COTTONTON,AL  ,36859,http://aliexpress.com,FALSE
Donna,Schoenfeld,f ,Donna.J.Schoenfeld@trashymail.com,10176 NE 109TH AVE,ARCHER,FL  ,32618,http://aliexpress.com,FALSE
Alonzo,Perez,m ,Alonzo.L.Perez@mailinator.com,1065 COUNTY ROAD 230,BAY CITY,TX  ,77414,http://aliexpress.com,FALSE
Mary,Shannon,f ,Mary.A.Shannon@mailinator.com,1088 ORBIE ST NW,RUSSELLVILLE,AL  ,35653,http://aliexpress.com,FALSE
Ronald,Clare,m ,Ronald.B.Clare@pookmail.com,12032 COPPERFIULD,CINCINNATI,OH  ,45241,http://aliexpress.com,FALSE
George,Burlingame,m ,George.C.Burlingame@trashymail.com,1022 TIMBER TRL,BALL,LA  ,71405,http://aliexpress.com,FALSE
Patricia,Burrows,f ,Patricia.C.Burrows@trashymail.com,101 KINGS RD,GADSDEN,AL  ,35501,http://aliexpress.com,FALSE
Alta,Smithson,f ,Alta.C.Smithson@dodgit.com,11 CALLE PEDRO ALBIZU CAMPOS,LARES,PR  ,669,http://aliexpress.com,FALSE
Clyde,Schaub,m ,Clyde.M.Schaub@mailinator.com,1 JAKOVA AVE,DANVERS,MA  ,1923,http://aliexpress.com,FALSE
Larry,Gustafson,m ,Larry.F.Gustafson@trashymail.com,100 ELM STREET RD,MOULTON,AL  ,36079,http://aliexpress.com,FALSE
Christopher,Campbell,m ,Christopher.D.Campbell@mailinator.com,1000 2ND ST SE APT 201,MINOT,ND  ,58701,http://aliexpress.com,FALSE
Mary,Keely,f ,Mary.W.Keely@dodgit.com,1 4TH ST,OLAR,SC  ,29843,http://aliexpress.com,FALSE
John,Reilly,m ,John.H.Reilly@pookmail.com,1 OLD COUNTRY RD STE 385,CARLE PLACE,NY  ,11514,http://aliexpress.com,FALSE
Aura,Miller,f ,Aura.D.Miller@pookmail.com,1000 TREASURE CAY DR APT 101C,FORT PIERCE,FL  ,34947,http://aliexpress.com,FALSE
Maurice,Nagata,m ,Maurice.A.Nagata@mailinator.com,1 CALLE BUENOS AIRES,VEGA BAJA,PR  ,693,http://aliexpress.com,FALSE
Joshua,Bard,m ,Joshua.V.Bard@spambob.com,1 PROPRIETORS WAY,VINEYARD HAVEN,MA  ,2568,http://aliexpress.com,FALSE
Mark,Bruns,m ,Mark.H.Bruns@mailinator.com,101 WINTER DR,BECKET,MA  ,1223,http://aliexpress.com,FALSE
Ora,Lepage,f ,Ora.D.Lepage@mailinator.com,1 MAIPIT AVE,HUDSON,NH  ,3051,http://aliexpress.com,FALSE
Harold,Harding,m ,Harold.A.Harding@trashymail.com,1 RICH HILL MOUNTAIN RD,GLADE VALLEY,NC  ,28627,http://aliexpress.com,FALSE
Isabelle,Marshall,f ,Isabelle.P.Marshall@pookmail.com,100 HUNTERS LN,VANDIVER,AL  ,35176,http://allrecipes.com,TRUE
Angela,Willingham,f ,Angela.W.Willingham@spambob.com,1 PARKSIDE DR,BATTLE CREEK,MI  ,49017,http://allrecipes.com,TRUE
Melvin,Hudson,m ,Melvin.M.Hudson@mailinator.com,1 GRANT AVE,TOTOWA,NJ  ,7512,http://allrecipes.com,TRUE
Tony,Weller,m ,Tony.A.Weller@dodgit.com,1 DUPONT CIR NW STE 650,WASHINGTON,DC  ,20036,http://allrecipes.com,TRUE
Morris,Baker,m ,Morris.N.Baker@spambob.com,1 VIGEME RD,LYNDONVILLE,VT  ,5851,http://allrecipes.com,TRUE
Young,Green,m ,Young.C.Green@dodgit.com,1-30 SEC 2,DORADO,PR  ,646,http://allrecipes.com,TRUE
Anthony,Stewart,f ,Anthony.E.Stewart@mailinator.com,100 CALLE SAN PEDRO,ARECIBO,PR  ,612,http://allrecipes.com,TRUE
Jennifer,Moreno,f ,Jennifer.M.Moreno@dodgit.com,100 VALLEYVIEW RD,SEARCY,AR  ,72143,http://allrecipes.com,TRUE
Robert,Harris,m ,Robert.E.Harris@dodgit.com,1006 S MAPLE ST,RUSTON,LA  ,71270,http://allrecipes.com,TRUE
Rachael,Gallup,f ,Rachael.C.Gallup@spambob.com,1 DANIELS RD,JONES,AL  ,36072,http://allrecipes.com,TRUE
Bernadette,Taggart,f ,Bernadette.J.Taggart@dodgit.com,0 UNIVERSITY OF VERMONT,BURLINGTON,VT  ,5405,http://allrecipes.com,TRUE
Jerry,Hensley,m ,Jerry.F.Hensley@spambob.com,10570 E M 42,MANTON,MI  ,49663,http://allrecipes.com,TRUE
Patricia,Whitmire,f ,Patricia.J.Whitmire@spambob.com,102B28 58TH LN NW,TIOGA,ND  ,58852,http://allrecipes.com,TRUE
Theresa,Walser,f ,Theresa.C.Walser@spambob.com,1176 E COPPER AVE,HOBBS,NM  ,88240,http://allrecipes.com,TRUE
Jenny,Naquin,f ,Jenny.D.Naquin@dodgit.com,10167 OAK HOLLOW CIR,AUSTIN,TX  ,78758,http://allrecipes.com,TRUE
Patty,Jaynes,f ,Patty.M.Jaynes@trashymail.com,108 URB MANSIONES,SABANA GRANDE,PR  ,637,http://allrecipes.com,TRUE
Agnes,Sim,f ,Agnes.R.Sim@dodgit.com,1034 SALEM RD,UNION,NJ  ,7083,http://allrecipes.com,TRUE
Marvin,Johnson,m ,Marvin.V.Johnson@mailinator.com,1071 S WASHINGTON AVE,FAYETTEVILLE,AR  ,72701,http://allrecipes.com,TRUE
Matthew,Holland,m ,Matthew.L.Holland@pookmail.com,104 CALLE 9,ISABELA,PR  ,662,http://allrecipes.com,TRUE
Jennifer,Simmons,f ,Jennifer.M.Simmons@pookmail.com,10003 COUNTY ROAD 1490,ADA,OK  ,74820,http://allrecipes.com,TRUE
Tommy,Erskine,m ,Tommy.A.Erskine@trashymail.com,106A COUNTY ROAD 84D,SANTA FE,NM  ,87506,http://amazon.ca,FALSE
Wayne,Lewis,m ,Wayne.J.Lewis@dodgit.com,111 WALL ST BLDG 1,NEW YORK,NY  ,10043,http://amazon.ca,FALSE
Beverly,Pitman,f ,Beverly.N.Pitman@spambob.com,1021 PARK AVE APT 2L,HOBOKEN,NJ  ,7030,http://amazon.ca,FALSE
Rachel,Rodriquez,f ,Rachel.J.Rodriquez@spambob.com,101 HALLIE,SAN ANTONIO,TX  ,78227,http://amazon.ca,FALSE
Ruth,Patterson,f ,Ruth.A.Patterson@dodgit.com,10810 ANTIGUA TER APT AP-101,ROCKVILLE,MD  ,20852,http://amazon.ca,FALSE
James,Rodriguez,m ,James.T.Rodriguez@spambob.com,1045 OLD NC 27 HWY,MOUNT HOLLY,NC  ,28120,http://amazon.ca,FALSE
Mike,Starr,m ,Mike.J.Starr@pookmail.com,10927 LINK,SAN ANTONIO,TX  ,78213,http://amazon.ca,FALSE
Jeffrey,Olsen,m ,Jeffrey.J.Olsen@spambob.com,102 E MILLS AVE,CINCINNATI,OH  ,45215,http://amazon.ca,FALSE
Lillian,Hoffmann,f ,Lillian.A.Hoffmann@trashymail.com,10251 OAK HOLLOW CIR,AUSTIN,TX  ,78758,http://amazon.ca,FALSE
Sylvia,Hall,f ,Sylvia.M.Hall@mailinator.com,10033 ARDWICK ARDMORE RD,GLENARDEN,MD  ,20774,http://amazon.ca,FALSE
Cheryl,Fuentes,f ,Cheryl.D.Fuentes@mailinator.com,100 OAK HILL DR,PHENIX CITY,AL  ,35011,http://amazon.ca,FALSE
Erwin,Wright,m ,Erwin.J.Wright@dodgit.com,10 EAGLE CIR,SOMERS,NY  ,10589,http://amazon.ca,FALSE
Maria,Ogle,f ,Maria.H.Ogle@pookmail.com,1 HIGHVIEW CIR,WHITETHORN,CA  ,95589,http://amazon.ca,FALSE
Sigrid,Phillips,f ,Sigrid.S.Phillips@pookmail.com,10 VISTA GARDENS TRL APT AJ-101,VERO BEACH,FL  ,32962,http://amazon.ca,FALSE
Donald,Davis,m ,Donald.A.Davis@trashymail.com,1 NATTEM AVE,NORTHPORT,NY  ,11768,http://amazon.ca,FALSE
Lorraine,Whitlock,f ,Lorraine.R.Whitlock@trashymail.com,1 MEDDRO ST,OCEANPORT,NJ  ,7757,http://amazon.ca,FALSE
Kathy,Leong,f ,Kathy.J.Leong@trashymail.com,1 CALLE MERCURIO INT,VEGA BAJA,PR  ,693,http://amazon.ca,FALSE
Gerard,Mendel,m ,Gerard.A.Mendel@dodgit.com,1 S KECASU RD,REESE,MI  ,48757,http://amazon.ca,FALSE
Jan,Harbert,m ,Jan.B.Harbert@pookmail.com,1 ANDY AND LULA DR,MAYKING,KY  ,41837,http://amazon.ca,FALSE
Rafael,Erwin,m ,Rafael.J.Erwin@spambob.com,101 CEDARCREST DR,IDER,AL  ,35631,http://amazon.ca,FALSE
Angela,Metheny,f ,Angela.D.Metheny@dodgit.com,1 PARKSIDE DR,FORTUNA,CA  ,95540,http://amazon.co.uk,FALSE
George,Box,m ,George.B.Box@spambob.com,100 VILLA SONSIRE,MAYAGUEZ,PR  ,682,http://amazon.co.uk,FALSE
Meg,Read,f ,Meg.W.Read@pookmail.com,1-40 SEC 1,DORADO,PR  ,646,http://amazon.co.uk,FALSE
Martha,Smith,f ,Martha.M.Smith@trashymail.com,1 DANIELS RD,KELLYTON,AL  ,36072,http://amazon.co.uk,FALSE
Richard,Irving,m ,Richard.P.Irving@mailinator.com,1 VILDUC RD,PUTNEY,VT  ,5346,http://amazon.co.uk,FALSE
Nellie,Lamb,f ,Nellie.B.Lamb@trashymail.com,1006 SAINT GALLEN AVE W,MOBILE,AL  ,36608,http://amazon.co.uk,FALSE
Angie,Leslie,f ,Angie.R.Leslie@trashymail.com,1 E AVENUE A,MELBOURNE,FL  ,32901,http://amazon.co.uk,FALSE
Deborah,Fields,f ,Deborah.M.Fields@mailinator.com,1 CALLE 13,DORADO,PR  ,646,http://amazon.co.uk,FALSE
Sue,Brown,f ,Sue.R.Brown@spambob.com,100 CALLE SAN RAFAEL,MAYAGUEZ,PR  ,680,http://amazon.co.uk,FALSE
Michael,Beverly,m ,Michael.M.Beverly@spambob.com,1 GRANT CT,LINCOLN,RI  ,2865,http://amazon.co.uk,FALSE
Keith,Kinard,m ,Keith.D.Kinard@spambob.com,100 HUNTERS RIDGE RD,FAUNSDALE,AL  ,36515,http://amazon.co.uk,FALSE
Paula,Leader,f ,Paula.V.Leader@trashymail.com,102 JAMES ST,KINGSTON,PA  ,18704,http://amazon.co.uk,FALSE
Leslie,Grant,f ,Leslie.J.Grant@dodgit.com,10003 STATE HIGHWAY 220,HICO,TX  ,76457,http://amazon.co.uk,FALSE
Carlos,Price,m ,Carlos.A.Price@dodgit.com,10572 53RD AVE N,ST PETERSBURG,FL  ,33708,http://amazon.co.uk,FALSE
Sam,Brown,m ,Sam.B.Brown@pookmail.com,103 12TH ST APT 3,HOBOKEN,NJ  ,7030,http://amazon.co.uk,FALSE
Jack,Bandy,m ,Jack.K.Bandy@pookmail.com,104 CALLE ASIA,MAYAGUEZ,PR  ,680,http://amazon.co.uk,FALSE
Jo,Garcia,f ,Jo.S.Garcia@pookmail.com,1071 STATE HIGHWAY 8,MOUNT UPTON,NY  ,13809,http://amazon.co.uk,FALSE
Stacey,Fox,f ,Stacey.R.Fox@pookmail.com,1034 UNION AVE NE,GRAND RAPIDS,MI  ,49503,http://amazon.co.uk,FALSE
Manuel,Johnson,m ,Manuel.E.Johnson@mailinator.com,108 VICTORIA DR,BRENTWOOD,PA  ,15227,http://amazon.co.uk,FALSE
Natasha,Rasmussen,f ,Natasha.A.Rasmussen@pookmail.com,1176 I ST NW,MIAMI,OK  ,74354,http://amazon.co.uk,FALSE
Walter,Long,m ,Walter.L.Long@dodgit.com,1042 WINCHESTER RD NE STE 303,HUNTSVILLE,AL  ,35811,http://amazon.com,TRUE
Leigh,Kramer,f ,Leigh.J.Kramer@dodgit.com,10307 LYMAN AVE APT 3F,CHICAGO RIDGE,IL  ,60415,http://amazon.com,TRUE
Stephen,Snider,m ,Stephen.P.Snider@spambob.com,10539 ASHWORTH AVE N,SEATTLE,WA  ,98133,http://amazon.com,TRUE
Robert,Roche,m ,Robert.J.Roche@spambob.com,10759 STATE ROUTE 28,FORESTPORT,NY  ,13338,http://amazon.com,TRUE
