fname,lname,sex,email,address,city,state,zip code,how did you hear about us?,preferred user
Jessie,Hopson,f ,Jessie.L.Hopson@dodgit.com,1 ALLEN RD,ORONO,ME  ,4469,http://imagevenue.com,FALSE
Gary,Manly,m ,Gary.M.Manly@dodgit.com,1 PENNY LN,CRANSTON,RI  ,2921,http://goodreads.com,FALSE
James,Perkins,m ,James.D.Perkins@pookmail.com,1 NORTHFIELD RD,NEWARK,DE  ,19713,http://depositfiles.com,TRUE
Jacquelyn,Kelly,f ,Jacquelyn.J.Kelly@mailinator.com,1 CRESTVIEW DR,SOUTHINGTON,CT  ,6489,http://slideshare.net,TRUE
Joel,Phillips,m ,Joel.V.Phillips@mailinator.com,1 SPARROW CT,PLEASANT HILL,CA  ,94523,http://newsmax.com,TRUE
Cleveland,Courts,m ,Cleveland.T.Courts@spambob.com,1 CALLE EMILIO RUIZ,SAN SEBASTIAN,PR  ,685,http://sony.com,FALSE
Horace,Kaufman,m ,Horace.M.Kaufman@spambob.com,1 BOSTON PL STE 2010,BOSTON,MA  ,2108,http://wayfair.com,TRUE
Darren,Parry,m ,Darren.J.Parry@dodgit.com,1000 OAKS DR,BIRMINGHAM,AL  ,35209,http://docstoc.com,TRUE
Chad,Castro,m ,Chad.V.Castro@spambob.com,10399 CASA LINDA,OKLAHOMA CITY,OK  ,73139,http://hubpages.com,FALSE
Michael,Andrews,m ,Michael.M.Andrews@spambob.com,10755 FM 3025,STEPHENVILLE,TX  ,76401,http://columbia.edu,FALSE
William,Mckinney,m ,William.R.Mckinney@mailinator.com,103 COND TORRES DE CAROLINA,CAROLINA,PR  ,979,http://goodreads.com,FALSE
George,Grimm,m ,George.B.Grimm@pookmail.com,1087 HESSIAN AVE,WESTVILLE,NJ  ,8093,http://docstoc.com,TRUE
Mary,Watters,f ,Mary.M.Watters@spambob.com,101 E TIDWELL RD APT 55,HOUSTON,TX  ,77022,http://sony.com,FALSE
Jay,Bosley,m ,Jay.A.Bosley@spambob.com,1009 ANNA KNAPP EXT STE 101,MOUNT PLEASANT,SC  ,29464,http://cnn.com,TRUE
Stephen,Feeley,m ,Stephen.B.Feeley@spambob.com,10267 NW 135TH ST,HIALEAH,FL  ,33018,http://depositfiles.com,TRUE
Chasity,Cooper,f ,Chasity.J.Cooper@dodgit.com,101 BANCROFT CV,CHESTER,MA  ,1011,http://slideshare.net,TRUE
Janay,Rudolph,f ,Janay.A.Rudolph@trashymail.com,1061 INMAN AVE APT D343,EDISON,NJ  ,8820,http://newsmax.com,TRUE
Cheryl,Wiggins,f ,Cheryl.N.Wiggins@spambob.com,10136 TRAIL BOTTOM RD NW,DUNDEE,OH  ,44624,http://caringbridge.org,TRUE
Aaron,Davis,m ,Aaron.C.Davis@trashymail.com,10826 52ND ST SE,LITCHVILLE,ND  ,58461,http://2shared.com,FALSE
Harold,Gardner,m ,Harold.G.Gardner@trashymail.com,101 CALLE KOFRESI,MAYAGUEZ,PR  ,680,http://imagevenue.com,FALSE
Daniel,Friedman,m ,Daniel.S.Friedman@mailinator.com,101 INDUSTRIAL LOOP,STATEN ISLAND,NY  ,10309,http://biblegateway.com,FALSE
Michael,Duvall,m ,Michael.K.Duvall@pookmail.com,1055 N RECKER RD UNIT 221 # 1680,MESA,AZ  ,85205,http://hp.com,FALSE
Katherine,Skinner,f ,Katherine.B.Skinner@pookmail.com,10110 WESTVIEW DR APT 2903,HOUSTON,TX  ,77043,http://wayfair.com,TRUE
Judy,Hankinson,f ,Judy.D.Hankinson@trashymail.com,1096 WOODS RD,GERMANTOWN,NY  ,12526,http://clubpenguin.com,FALSE
Sharon,Summers,f ,Sharon.H.Summers@spambob.com,10051 DEERCREEK CLUB RD E,JACKSONVILLE,FL  ,32256,http://networksolutions.com,FALSE
Robert,Dowdell,m ,Robert.P.Dowdell@trashymail.com,11 CONCORD CIR,WALL TOWNSHIP,NJ  ,7731,http://state.gov,TRUE
Marie,Sammons,f ,Marie.R.Sammons@dodgit.com,1030 W CENTERVILLE RD STE A,GARLAND,TX  ,75041,http://prweb.com,TRUE
Renee,Jones,f ,Renee.J.Jones@mailinator.com,10693 NE 43RD ST,SPENCER,OK  ,73084,http://hotwire.com,TRUE
John,Clark,m ,John.E.Clark@mailinator.com,10179 W HIGHWAY 31,MCALESTER,OK  ,74501,http://wiktionary.org,FALSE
Paulina,Gamble,f ,Paulina.R.Gamble@spambob.com,1045 GROVE AVE APT 14A,EDISON,NJ  ,8820,http://go.com,FALSE
Lloyd,Glover,m ,Lloyd.J.Glover@trashymail.com,10665 91ST ST NW,WILDROSE,ND  ,58795,http://xbox.com,TRUE
Patricia,Buckley,f ,Patricia.J.Buckley@spambob.com,101 BLUEBIRD LN,MILLRY,AL  ,36558,http://kijiji.ca,FALSE
Samuel,Larson,m ,Samuel.K.Larson@trashymail.com,101 S FESTNI ST,BELLE RIVE,IL  ,62810,http://reverso.net,TRUE
Donald,Davis,m ,Donald.W.Davis@dodgit.com,1094 COND AMAPOLA,CAROLINA,PR  ,979,http://w3.org,FALSE
Gregory,Landreth,m ,Gregory.H.Landreth@spambob.com,1001 N 9TH ST APT 363 # 7099,PHOENIX,AZ  ,85006,http://capitalone.com,FALSE
Julie,Boozer,f ,Julie.C.Boozer@dodgit.com,10102E N LOOP DR,SOCORRO,TX  ,79927,http://ft.com,TRUE
Sandra,Dodson,f ,Sandra.R.Dodson@spambob.com,106 PERSHING DR NE,GRAND RAPIDS,MI  ,49505,http://grindtv.com,TRUE
Cynthia,Hulsey,f ,Cynthia.W.Hulsey@mailinator.com,102 URB PUBLICA EGIPCIACO,AGUADA,PR  ,602,http://priceline.com,FALSE
Carmen,Cunningham,f ,Carmen.L.Cunningham@pookmail.com,1078 DUNCANS CHAPEL RD NW,WILLIS,VA  ,24380,http://logitech.com,FALSE
Raymond,Summerfield,m ,Raymond.R.Summerfield@spambob.com,10212 79TH AVE NW,FLAXTON,ND  ,58737,http://punishtube.com,TRUE
Mary,Leone,f ,Mary.M.Leone@mailinator.com,105 13TH ST # 318 # 2506,HOBOKEN,NJ  ,7030,http://google.ca,FALSE
Louis,Oyola,m ,Louis.L.Oyola@mailinator.com,10730 N 56TH ST STE 200C,TAMPA,FL  ,33617,http://dailyfinance.com,FALSE
Matthew,Brown,m ,Matthew.A.Brown@spambob.com,11 ASPEN PL # 5075 # 1766,PASSAIC,NJ  ,7055,http://ebay.co.uk,TRUE
Gail,Fields,f ,Gail.D.Fields@mailinator.com,100 CUTOFF RD,HORTON,AL  ,35980,http://facebook.com,TRUE
Norma,Aragon,f ,Norma.J.Aragon@trashymail.com,101 OAKS PT,JACKSONS GAP,AL  ,36861,http://theexgirlfriends.com,TRUE
Timothy,Mcclain,m ,Timothy.D.Mcclain@spambob.com,1003 PAWTUCKET AVE,RUMFORD,RI  ,2916,http://utorrent.com,FALSE
Tara,Snyder,f ,Tara.D.Snyder@spambob.com,11 LYNN BATTS STE 100G,SAN ANTONIO,TX  ,78218,http://tmz.com,TRUE
Suzanne,Martin,f ,Suzanne.L.Martin@dodgit.com,10242 19TH ST SW,MANNING,ND  ,58642,http://google.co.uk,TRUE
Ethel,Hinze,f ,Ethel.P.Hinze@mailinator.com,10526 79TH ST SE,OAKES,ND  ,58474,http://videolan.org,FALSE
Frances,Merritt,f ,Frances.R.Merritt@spambob.com,10344 N PINE SQUARE RD,TOMAHAWK,WI  ,54487,http://ca.gov,FALSE
Sharon,Sims,f ,Sharon.J.Sims@mailinator.com,111 W 89TH ST PH B,NEW YORK,NY  ,10024,http://utorrent.com,FALSE
Irene,Timms,f ,Irene.M.Timms@pookmail.com,114 HAYES MILL RD # 5929 # 5309,ATCO,NJ  ,8004,http://homedepot.com,TRUE
Shayne,Yazzie,f ,Shayne.A.Yazzie@mailinator.com,1 CLAYTONS CV,ASHVILLE,AL  ,35953,http://reverso.net,TRUE
Patricia,Yow,f ,Patricia.A.Yow@trashymail.com,1 FARMHILL CT,HILLSBOROUGH,CA  ,94010,http://google.ca,FALSE
Justin,Worthington,m ,Justin.E.Worthington@mailinator.com,1 RIVERVIAW PL,EASTON,PA  ,18040,http://xbox.com,TRUE
Jonathan,Wise,m ,Jonathan.M.Wise@trashymail.com,100 GREENVALE CIR APT 33-1,WHITE PLAINS,NY  ,10607,http://dailyfinance.com,FALSE
Roberta,Vasquez,f ,Roberta.B.Vasquez@mailinator.com,1 OLD DOMINION UNIV,NORFOLK,VA  ,23529,http://grindtv.com,TRUE
Allen,Rosas,m ,Allen.L.Rosas@spambob.com,100 BROWN RD,HORTON,AL  ,35980,http://videolan.org,FALSE
Walter,Martinez,m ,Walter.S.Martinez@trashymail.com,100 CARLTONS PASS,BRIERFIELD,AL  ,35035,http://tmz.com,TRUE
Gregory,Williamson,m ,Gregory.M.Williamson@dodgit.com,1 COLE CT STE 208,CHESTER,NJ  ,7930,http://facebook.com,TRUE
Sylvia,Dyer,f ,Sylvia.J.Dyer@dodgit.com,1 CAMBRIDGE CT,YORKTOWN HEIGHTS,NY  ,10598,http://theexgirlfriends.com,TRUE
Nancy,Degarmo,f ,Nancy.C.Degarmo@trashymail.com,100 4TH ST,GABBS,NV  ,89409,http://logitech.com,FALSE
Harley,Bates,m ,Harley.H.Bates@spambob.com,1 MICHAELS CV,BELLWOOD,AL  ,35161,http://punishtube.com,TRUE
Sarah,Duvall,f ,Sarah.W.Duvall@dodgit.com,1 HAMDEN CENTER I,HAMDEN,CT  ,6518,http://priceline.com,FALSE
Mary,Evanoff,f ,Mary.G.Evanoff@pookmail.com,1 HSN WAY,TAMPA,FL  ,33650,http://ft.com,TRUE
Dawn,Meyer,f ,Dawn.R.Meyer@trashymail.com,1 ABER TER,NEW CITY,NY  ,10956,http://kijiji.ca,FALSE
Claire,Gass,f ,Claire.B.Gass@dodgit.com,1 E CENTER ST STE 201,PROVO,UT  ,84606,http://ca.gov,FALSE
Kelly,Crosby,m ,Kelly.E.Crosby@trashymail.com,100 DOE RUN STATION RD,COATESVILLE,PA  ,19320,http://ebay.co.uk,TRUE
Kurtis,Long,m ,Kurtis.D.Long@pookmail.com,100 THISTLE HILL RIDGE LN,JEFFERSON,NC  ,28640,http://homedepot.com,TRUE
Christine,Erickson,f ,Christine.T.Erickson@spambob.com,1 WINDY WAY LN,FINCASTLE,VA  ,24090,http://go.com,FALSE
May,Obregon,f ,May.J.Obregon@mailinator.com,1 N MARRINER ST,SOUTH PORTLAND,ME  ,4106,http://google.co.uk,TRUE
Jeremy,Wilson,m ,Jeremy.F.Wilson@mailinator.com,1 CALLE ARCHILLA CABRERA,MAYAGUEZ,PR  ,680,http://capitalone.com,FALSE
Jennifer,Alexander,f ,Jennifer.D.Alexander@trashymail.com,100 OLMOUP RD,RUTHERFORDTON,NC  ,28139,http://w3.org,FALSE
John,Zimmerman,m ,John.T.Zimmerman@mailinator.com,1 BUTTER CUP DR,GREENVILLE,AL  ,36037,http://about.com,FALSE
Alfred,Perry,m ,Alfred.S.Perry@mailinator.com,1000 AVENUE X,SCOTTSBLUFF,NE  ,69361,http://thepostgame.com,FALSE
Charles,Barden,m ,Charles.E.Barden@mailinator.com,100 BALD HILL STATION RD,FRENCHVILLE,PA  ,16836,http://papajohns.com,FALSE
Lester,Purvis,m ,Lester.R.Purvis@spambob.com,0J EAST HWY,DAY,FL  ,32013,http://hrblock.com,FALSE
Raul,Rodrigues,m ,Raul.S.Rodrigues@pookmail.com,100 HORSESHOE BEND RD,CYPRESS,AL  ,35630,http://drudgereport.com,TRUE
Janice,Garibay,f ,Janice.D.Garibay@trashymail.com,10 BENTON AVE E STE 8,ALBIA,IA  ,52531,http://nasa.gov,TRUE
Junior,Alsup,m ,Junior.M.Alsup@trashymail.com,1 WASHINGTON SQUARE VLG PH C,NEW YORK,NY  ,10012,http://zazzle.com,TRUE
Herbert,Schroyer,m ,Herbert.A.Schroyer@dodgit.com,1 TIMOTHY RD LOT 6,MURPHYSBORO,IL  ,62966,http://rediff.com,FALSE
David,Leonard,m ,David.L.Leonard@dodgit.com,100 S MAIN ST STE 104,PALMYRA,MO  ,63461,http://google.com,TRUE
Sylvia,Erickson,f ,Sylvia.D.Erickson@spambob.com,100 LAKEPOINT DR,EUFAULA,AL  ,36027,http://stackoverflow.com,TRUE
Jeanine,Alejandre,f ,Jeanine.S.Alejandre@mailinator.com,1 GEORGETOWN OVAL,NEW CITY,NY  ,10956,http://zillow.com,FALSE
Jeannine,Chavez,f ,Jeannine.G.Chavez@dodgit.com,10 SURREY LN,EATONTOWN,NJ  ,7724,http://mashable.com,FALSE
Laura,Lowe,f ,Laura.D.Lowe@pookmail.com,1 CALLE PADIAL,MANATI,PR  ,674,http://timeanddate.com,TRUE
Tracy,Spencer,f ,Tracy.O.Spencer@trashymail.com,1 BAILEYS LN,HADDAM,CT  ,6438,http://glassdoor.com,TRUE
Edward,Poling,m ,Edward.E.Poling@trashymail.com,10 LAKE VIEW DR,ANDOVOR,NJ  ,7821,http://medicinenet.com,FALSE
Rose,King,f ,Rose.B.King@mailinator.com,100 N CALVERT ST STE 204,BALTIMORE,MD  ,21202,http://vid2c.com,FALSE
Gwendolyn,Clements,f ,Gwendolyn.J.Clements@trashymail.com,1 CALLE 2,ISABELA,PR  ,662,http://123rf.com,FALSE
Robert,Anderson,m ,Robert.S.Anderson@spambob.com,1 PROVIDENCE PIKE,EASTFORD,CT  ,6242,http://oracle.com,TRUE
Daniel,Nagao,m ,Daniel.E.Nagao@spambob.com,1 MARSHALLS WAY,LAWRENCE,MA  ,1841,http://tv.com,TRUE
Dawn,Huskey,f ,Dawn.L.Huskey@dodgit.com,1 LAKEVIEW DR,MIDWAY,GA  ,31320,http://cartoonnetwork.com,FALSE
Linda,Greene,f ,Linda.T.Greene@mailinator.com,1 HERMIT RD,ALTON BAY,NH  ,3810,http://ibm.com,TRUE
Marvin,Cotton,m ,Marvin.M.Cotton@pookmail.com,1050 OVINGTON AVE,BROOKLYN,NY  ,11219,http://papajohns.com,FALSE
Cheri,Patterson,f ,Cheri.T.Patterson@spambob.com,1036 CALLE HIGUERO,CAGUAS,PR  ,725,http://tv.com,TRUE
Ronald,Lind,m ,Ronald.J.Lind@trashymail.com,10310 N 652 RD,MIAMI,OK  ,74354,http://about.com,FALSE
Ronald,Byerly,m ,Ronald.B.Byerly@trashymail.com,102 CALLE D,ARECIBO,PR  ,612,http://ibm.com,TRUE
Dorothy,Himes,f ,Dorothy.G.Himes@dodgit.com,10411 SOUTH DR APT 601,HOUSTON,TX  ,77099,http://cartoonnetwork.com,FALSE
Ann,Scruggs,f ,Ann.P.Scruggs@dodgit.com,100 COBBS DR,EVA,AL  ,35621,http://smh.com.au,TRUE
Walter,Baker,m ,Walter.P.Baker@trashymail.com,105 E NORTH ST,HICO,TX  ,76457,http://rediff.com,FALSE
Billie,Brewer,f ,Billie.D.Brewer@spambob.com,1022 W 4TH AVE,FLINT,MI  ,48503,http://oracle.com,TRUE
Russell,Trail,m ,Russell.K.Trail@dodgit.com,10005 CARR 2,QUEBRADILLAS,PR  ,678,http://123rf.com,FALSE
Elizabeth,Froelich,f ,Elizabeth.T.Froelich@spambob.com,104 SUMMERVILLE RD LOT 997,BOAZ,AL  ,35957,http://zazzle.com,TRUE
Grady,Wetzel,m ,Grady.K.Wetzel@trashymail.com,10159 BOOT LN,FRANKLIN,TX  ,77856,http://zillow.com,FALSE
Janet,Lopez,f ,Janet.J.Lopez@dodgit.com,101 MAIN ST,ELROSA,MN  ,56325,http://timeanddate.com,TRUE
Cecilia,Wright,f ,Cecilia.E.Wright@dodgit.com,101 DUNN AVE,STAMFORD,CT  ,6905,http://glassdoor.com,TRUE
David,Herbert,m ,David.S.Herbert@pookmail.com,1008 ARROWHEAD DR APT 29,OXFORD,OH  ,45056,http://hrblock.com,FALSE
Jessica,Rush,f ,Jessica.T.Rush@trashymail.com,10703 18TH ST SE,LAKE STEVENS,WA  ,98258,http://drudgereport.com,TRUE
Marcia,Fulmore,f ,Marcia.R.Fulmore@trashymail.com,1047 JEROME RD,FRANKLIN SQ,NY  ,11010,http://medicinenet.com,FALSE
Orlando,Wallace,m ,Orlando.L.Wallace@spambob.com,1081 E GALER ST,SEATTLE,WA  ,98102,http://mashable.com,FALSE
John,Bauer,m ,John.E.Bauer@trashymail.com,10904 SCARSDALE BLVD STE 256,HOUSTON,TX  ,77089,http://vid2c.com,FALSE
Jacqueline,Nugent,f ,Jacqueline.G.Nugent@dodgit.com,108 CLEARPORT CRK,MORRISVILLE,NC  ,27560,http://stackoverflow.com,TRUE
Carlos,Paulin,m ,Carlos.L.Paulin@dodgit.com,10582 S FREDONIA RD,LEAVENWORTH,IN  ,47137,http://nasa.gov,TRUE
Helen,Turnbow,f ,Helen.R.Turnbow@trashymail.com,1099 SH 137,STANTON,TX  ,79782,http://google.com,TRUE
Elliott,Mckinney,m ,Elliott.G.Mckinney@trashymail.com,118 GLENMORE ST,BRICK,NJ  ,8724,http://smh.com.au,TRUE
Demarcus,Sanchez,m ,Demarcus.R.Sanchez@mailinator.com,12040 CHOLLA DR,DSRT HOT SPGS,CA  ,92240,http://thepostgame.com,FALSE
Melvin,Cullinan,m ,Melvin.A.Cullinan@trashymail.com,11794 S 31ST ST,BELLEVUE,NE  ,68123,http://askmefast.com,TRUE
Sheryl,Thompson,f ,Sheryl.P.Thompson@mailinator.com,12025 53RD ST SE,KATHRYN,ND  ,58049,http://imageshack.us,FALSE
Rozella,Butler,f ,Rozella.R.Butler@dodgit.com,1 BROOKSIDE RD,NEWINGTON,CT  ,6111,http://microsoftstore.com,FALSE
Dorothy,Bell,f ,Dorothy.P.Bell@pookmail.com,1 W 39TH ST FL 2,NEW YORK,NY  ,10018,http://mlb.com,TRUE
Joseph,Lebron,m ,Joseph.T.Lebron@pookmail.com,1 KNOLLFIELD RD,MERIDEN,CT  ,6450,http://usagc.org,FALSE
Harry,Bartel,m ,Harry.A.Bartel@trashymail.com,100 HAWKS CV,SHELBY,AL  ,35143,http://walmart.com,TRUE
Tommy,Mcdevitt,m ,Tommy.P.Mcdevitt@trashymail.com,100 GIBBS ST,EASTABOGA,AL  ,36079,http://dhgate.com,FALSE
Linda,Lyles,f ,Linda.D.Lyles@dodgit.com,1 ANTHONY ST,JEWETT CITY,CT  ,6351,http://partypoker.com,TRUE
Mary,Williams,f ,Mary.P.Williams@dodgit.com,1 STRAWBERRY HILL AVE APT 2A PMB 2003,STAMFORD,CT  ,6902,http://roblox.com,FALSE
Felecia,Retzlaff,f ,Felecia.D.Retzlaff@pookmail.com,1 PINEVIEW DR,SHARPSBURG,GA  ,30277,http://walgreens.com,TRUE
Shawn,Stotler,m ,Shawn.L.Stotler@spambob.com,100 DARROW PL APT 18B,BRONX,NY  ,10475,http://loc.gov,TRUE
Mohamed,Gomez,m ,Mohamed.K.Gomez@spambob.com,1 MAINE AVE,EASTHAMPTON,MA  ,1027,http://t-mobile.com,TRUE
Martha,Leeper,f ,Martha.M.Leeper@spambob.com,1 STONEBRIDGE DR,HIGHLAND,IL  ,62249,http://blog.com,FALSE
Kenneth,Paulsen,m ,Kenneth.H.Paulsen@mailinator.com,1 SCHRAALENBURG RD,HARRINGTON PARK,NJ  ,7640,http://ning.com,FALSE
Joe,Mincey,m ,Joe.S.Mincey@pookmail.com,100 RIVER SOUND HILLS RD,HAYESVILLE,NC  ,28904,http://llbean.com,TRUE
Marc,Rossiter,m ,Marc.G.Rossiter@spambob.com,1 BOARDWALK LN,DADEVILLE,AL  ,36853,http://webmd.com,FALSE
Martha,Smith,f ,Martha.M.Smith@trashymail.com,1 DANIELS RD,KELLYTON,AL  ,36072,http://amazon.co.uk,FALSE
Heather,Mccrimmon,f ,Heather.A.Mccrimmon@pookmail.com,1 YEHITZ LN,METZ,WV  ,26585,http://mapquest.com,TRUE
James,Mifflin,m ,James.R.Mifflin@pookmail.com,1 HARGREAVES ST,JOHNSTON,RI  ,2919,http://costco.com,TRUE
Barbara,Post,f ,Barbara.C.Post@trashymail.com,1 FITCHBURG AVE,VINEYARD HAVEN,MA  ,2568,http://tumblr.com,FALSE
Mary,Casey,f ,Mary.E.Casey@spambob.com,100 WILLIAM ST,ROSELLE,NJ  ,7203,http://imageshack.us,FALSE
Virginia,Khoury,f ,Virginia.S.Khoury@pookmail.com,10000 ADAMS RD,CLARKLAKE,MI  ,49234,http://food.com,FALSE
Angela,Yu,f ,Angela.C.Yu@pookmail.com,1 CALLE JUAN NIEVES,GUAYANILLA,PR  ,656,http://cbc.ca,TRUE
Morris,Loos,m ,Morris.L.Loos@spambob.com,10099 COACHELLA CNL RD,NILAND,CA  ,92257,http://webmd.com,FALSE
Erika,Holloway,f ,Erika.R.Holloway@spambob.com,1015 110TH ST NE,ROCHESTER,MN  ,55906,http://tumblr.com,FALSE
Nellie,Lamb,f ,Nellie.B.Lamb@trashymail.com,1006 SAINT GALLEN AVE W,MOBILE,AL  ,36608,http://amazon.co.uk,FALSE
Scarlett,Johson,f ,Scarlett.C.Johson@dodgit.com,103 MYRTLE BLVD,GRACEWOOD,GA  ,30812,http://walgreens.com,TRUE
Thomas,Small,m ,Thomas.T.Small@dodgit.com,1019 W WHEATLAND RD APT 118B,DALLAS,TX  ,75232,http://costco.com,TRUE
Craig,Rogers,m ,Craig.J.Rogers@trashymail.com,101 ALLENS DR,MARBURY,AL  ,36088,http://askmefast.com,TRUE
Richard,Cortez,m ,Richard.E.Cortez@dodgit.com,1028 WALKER RD,HUNTINGTON,TX  ,75949,http://roblox.com,FALSE
Leslie,Torkelson,m ,Leslie.F.Torkelson@pookmail.com,105 S 5TH ST,PHILADELPHIA,PA  ,19106,http://ning.com,FALSE
Josephine,Matherly,f ,Josephine.B.Matherly@mailinator.com,10843 25TH AVE SW,SEATTLE,WA  ,98146,http://loc.gov,TRUE
Derek,Goulart,m ,Derek.A.Goulart@trashymail.com,101 KINGS RD,ANNEMANIE,AL  ,35150,http://t-mobile.com,TRUE
Pauline,Garcia,f ,Pauline.J.Garcia@pookmail.com,10629 STATE ROUTE 12,COLUMBUS GROVE,OH  ,45830,http://blog.com,FALSE
Billy,Shipley,m ,Billy.J.Shipley@mailinator.com,1098 OOLTEWAH RNG RD,OOLTEWAH,TN  ,37363,http://llbean.com,TRUE
David,Stewart,m ,David.R.Stewart@trashymail.com,1077 WESTRIDGE DR,YUKON,OK  ,73099,http://walmart.com,TRUE
Betty,Meiners,f ,Betty.H.Meiners@mailinator.com,11 GRADY LN,CORAM,NY  ,11727,http://dhgate.com,FALSE
Wayne,Tillman,m ,Wayne.G.Tillman@spambob.com,1056 US 27,CLEWISTON,FL  ,33440,http://mapquest.com,TRUE
Vickie,Hill,f ,Vickie.L.Hill@mailinator.com,104 GALE CT APT 1 PMB 1382,CIRCLEVILLE,OH  ,43113,http://mlb.com,TRUE
Andrew,Fleenor,m ,Andrew.E.Fleenor@dodgit.com,101 FORGE LN,CORAM,NY  ,11727,http://cbc.ca,TRUE
Richard,Hackney,m ,Richard.K.Hackney@spambob.com,1089 BEACH LN,MANAHAWKIN,NJ  ,8050,http://food.com,FALSE
Teresa,Looney,f ,Teresa.T.Looney@pookmail.com,10400 BORDERLINE LN,RADISSON,WI  ,54867,http://usagc.org,FALSE
Gary,Adams,m ,Gary.M.Adams@pookmail.com,1012 LANE ST,GILMER,TX  ,75644,http://microsoftstore.com,FALSE
Penny,Renaud,f ,Penny.F.Renaud@mailinator.com,101 CLEMENTS AVE,FLORENCE,AL  ,36062,http://partypoker.com,TRUE
Trina,Raber,f ,Trina.R.Raber@trashymail.com,105 DUCKPOND DR N,WANTAGH,NY  ,11793,http://zbiddy.com,TRUE
Margaret,Bryant,f ,Margaret.B.Bryant@spambob.com,105 E 4TH ST,MINONK,IL  ,61760,http://usagc.org,FALSE
Daniel,Ingles,m ,Daniel.S.Ingles@trashymail.com,1070 HOPE ST,SOUTH PASADENA,CA  ,91030,http://mapquest.com,TRUE
Paul,Bernardi,m ,Paul.M.Bernardi@pookmail.com,108 CALLE CRISTOBAL COLON STE 1,ARECIBO,PR  ,612,http://deviantart.com,FALSE
Ann,Rasmussen,f ,Ann.A.Rasmussen@dodgit.com,1022 ROUTE 25A,MILLER PLACE,NY  ,11764,http://t-mobile.com,TRUE
Norman,Allen,m ,Norman.B.Allen@dodgit.com,1070 COBB CIR,MURPHY,NC  ,28906,http://wunderground.com,FALSE
Allison,Hess,f ,Allison.G.Hess@spambob.com,10352 STERLING POINT DR,CINCINNATI,OH  ,45242,http://coolmath-games.com,FALSE
Walter,Leach,m ,Walter.M.Leach@mailinator.com,10353 111TH AVE SE,MINOT,ND  ,58701,http://costco.com,TRUE
George,Oliver,m ,George.C.Oliver@spambob.com,1022 ROSE ST APT C9,PLAINFIELD,NJ  ,7060,http://tvguide.com,FALSE
Peggy,Mcgrath,f ,Peggy.M.Mcgrath@spambob.com,101 HATLER ST,FORT LEONARD WOOD,MO  ,65473,http://partypoker.com,TRUE
Faye,Thomas,f ,Faye.L.Thomas@pookmail.com,100 CLEMENTS ST,MARION,AL  ,36756,http://llbean.com,TRUE
Martha,Lacy,f ,Martha.C.Lacy@trashymail.com,100 CLEARPORT DR,CARY,NC  ,27519,http://searchcompletion.com,FALSE
Albert,Lozano,m ,Albert.C.Lozano@mailinator.com,10410 PAPALOTE ST STE 160,HOUSTON,TX  ,77041,http://microsoftstore.com,FALSE
Sade,Stanley,f ,Sade.P.Stanley@spambob.com,10900 HAZEL BLVD,MONTEREY,IN  ,46960,http://superuser.com,TRUE
Crystal,Bennett,f ,Crystal.R.Bennett@mailinator.com,10900 PELLS ISLAND VIEW DR,PELLSTON,MI  ,49769,http://dhgate.com,FALSE
Terry,Kelm,f ,Terry.A.Kelm@dodgit.com,10466 E COFFEE CREEK RD,ARCADIA,OK  ,73007,http://ning.com,FALSE
Jason,Rathburn,m ,Jason.P.Rathburn@trashymail.com,10466 64TH ST SE,LITCHVILLE,ND  ,58461,http://webstatsdomain.com,TRUE
Leslie,Grant,f ,Leslie.J.Grant@dodgit.com,10003 STATE HIGHWAY 220,HICO,TX  ,76457,http://amazon.co.uk,FALSE
Bertie,Lynch,f ,Bertie.M.Lynch@dodgit.com,101 HARPERS LN,ASHVILLE,AL  ,35953,http://empowernetwork.com,FALSE
Ernest,Kammer,m ,Ernest.S.Kammer@pookmail.com,10157 WESTVIEW DR APT 57,HOUSTON,TX  ,77043,http://target.com,TRUE
Jennifer,Simmons,f ,Jennifer.M.Simmons@pookmail.com,10003 COUNTY ROAD 1490,ADA,OK  ,74820,http://allrecipes.com,TRUE
Garry,John,m ,Garry.J.John@pookmail.com,10157 WESTVIEW DR APT 71,HOUSTON,TX  ,77043,http://webmd.com,FALSE
Keith,Rodriguez,m ,Keith.M.Rodriguez@pookmail.com,101 DEERRUN RD,GADSDEN,AL  ,35903,http://cooks.com,FALSE
Karla,Morgan,f ,Karla.R.Morgan@trashymail.com,1050 KNIGHT DR,DURANT,OK  ,74701,http://roblox.com,FALSE
Astrid,Huckabee,f ,Astrid.S.Huckabee@mailinator.com,1050 HIGHMONT DR,SAINT LOUIS,MO  ,63135,http://comedycentral.com,TRUE
Jessie,Krueger,m ,Jessie.A.Krueger@trashymail.com,10806 CALLE SOL # 9375,VILLALBA,PR  ,766,http://microsofttranslator.com,TRUE
Patricia,Roach,f ,Patricia.J.Roach@trashymail.com,102 CA FEDERAL TOWER,FORT LAUDERDALE,FL  ,33308,http://vistaprint.com,FALSE
Crystal,Burch,f ,Crystal.B.Burch@pookmail.com,1031 S STEWART APT 278 # 14730,MESA,AZ  ,85202,http://tumblr.com,FALSE
Joshua,Griffith,m ,Joshua.L.Griffith@dodgit.com,1031 REEVES ST UNIT 1,DUNMORE,PA  ,18512,http://craigslist.org,TRUE
